episode_reward,step
-41.08001672771754,12553
-49.828039792761565,12623
-37.950222458305284,12693
-53.94711222176964,12763
-52.35891959621753,12833
-35.42820084674892,12903
-3.0802345067847385,12904
-32.37357842829524,12974
-41.80281068070151,13044
-44.01106513653204,13114
-41.032834232509266,13184
-45.286623655217966,13254
-40.92433099130946,13324
-41.39824797839992,13394
-51.52759441101945,13464
-29.62402184711078,13534
-38.6640090584077,13604
-43.886662631624624,13674
-37.907914667355584,13744
-31.43135641158894,13814
-44.46638843447079,13884
-53.22531403973998,13954
-44.305184771535515,14024
-64.98698037945574,14094
-43.53507618745314,14164
-42.906851757853666,14234
-48.532656092289024,14304
-46.043792721689194,14374
-32.01554791372744,14444
-41.1422949068152,14514
-46.09697410152492,14584
-46.53703045207275,14654
-53.69144536999437,14724
-38.637742349214214,14794
-41.19736095889677,14864
-31.262675176792886,14934
-76.55852530433232,15004
-50.401264171241706,15074
-3.5044967234528936,15075
-52.56687450825431,15145
-53.05785616191557,15215
-43.3316554030922,15285
-47.56830131448813,15355
-40.632722705442056,15425
-41.58511556765813,15495
-35.27639188283653,15565
-40.7054460749709,15635
-52.58354446292439,15705
-35.16742827930771,15775
-37.51431786132731,15845
-33.46551155684504,15915
-40.228133862223366,15985
-48.89903709046623,16055
-53.84233371134333,16125
-35.315602924829726,16195
-46.23233119115423,16265
-33.84342718043514,16335
-51.219987034297446,16405
-3.698278222910058,16406
-42.75084703474692,16476
-33.49492176216553,16546
-37.45075216542414,16616
-40.01906575224905,16686
-41.834205454339234,16756
-37.93976864589843,16826
-34.644574810885594,16896
-33.599003773591654,16966
-60.86223487669567,17036
-54.71159026006796,17106
-64.79895162695881,17176
-40.29314695730771,17246
-35.243979929658025,17316
-45.69906091098452,17386
-31.407118920856885,17456
-31.350961423704547,17526
-34.57039884670087,17596
-55.796750288349585,17666
-40.92711025658067,17736
-49.923347455580355,17806
-37.97459090210068,17876
-53.98992359103607,17946
-52.36695967263684,18016
-35.45145172954544,18086
-3.080236017308797,18087
-32.37096855096897,18157
-41.851267604835016,18227
-44.124621293999276,18297
-41.02928871985513,18367
-45.30801466787607,18437
-40.94760142070779,18507
-41.40635325540825,18577
-51.612099788780355,18647
-29.62749898367963,18717
-38.67237533718708,18787
-44.06717027365725,18857
-37.92946028476511,18927
-31.442001926729468,18997
-44.48574858018515,19067
-53.283520162642716,19137
-34.75023674091289,19207
-54.4927053157249,19277
-43.561607691603996,19347
-42.93191544985039,19417
-43.683998000126756,19487
-46.18275204699248,19557
-32.02181029356348,19627
-41.14172150334311,19697
-46.133203545817466,19767
-46.605382513624825,19837
-53.62131193597934,19907
-38.63965363647928,19977
-41.30234504370848,20047
-31.266957805479315,20117
-76.64947404637654,20187
-50.42209651360501,20257
-3.504493644405249,20258
-52.589252341427084,20328
-53.060294245876584,20398
-43.358628407155564,20468
-47.58760167165236,20538
-40.63759327384727,20608
-41.58694760541246,20678
-35.29782193978628,20748
-40.709638493486004,20818
-52.58849403492036,20888
-35.168870518569086,20958
-37.53286342291222,21028
-33.46851810681948,21098
-40.24179345926864,21168
-48.91093896045993,21238
-53.84563659807735,21308
-35.3482454960732,21378
-46.30193754556023,21448
-33.86976469073203,21518
-51.23852545231721,21588
-3.6983464269122894,21589
-42.766229686163165,21659
-33.49540418196091,21729
-37.466950035131006,21799
-40.019887392055374,21869
-41.83557427248186,21939
-37.94332069960391,22009
-34.64498520877884,22079
-33.600908055693125,22149
-60.88959784048981,22219
-54.71685848602422,22289
-64.80205264717071,22359
-40.29510165428676,22429
-35.24442022245597,22499
-45.701435313720516,22569
-31.407109612187213,22639
-31.352121235880006,22709
-34.57049668855139,22779
-55.802451778368315,22849
-40.931356100198855,22919
-49.92391056540293,22989
-37.97568333374921,23059
-53.993162752037186,23129
-52.36808783020092,23199
-35.45106190903238,23269
-3.08023759281116,23270
-32.374051226255645,23340
-41.854273586148445,23410
-44.12545940654255,23480
-41.02957673909734,23550
-45.35866481610174,23620
-40.94837129887899,23690
-41.40669266561674,23760
-51.613318990508866,23830
-29.627528545046346,23900
-38.67285801305563,23970
-44.06838716127121,24040
-37.92986505659665,24110
-31.441985455198537,24180
-44.486255034716436,24250
-53.28460207125339,24320
-34.75061486570693,24390
-54.497506810565945,24460
-43.56162763349566,24530
-42.93286575478447,24600
-43.68480525298377,24670
-46.18867648612421,24740
-32.023236334081886,24810
-41.14168012184269,24880
-46.139822441588656,24950
-46.60793573142599,25020
-53.62620814921395,25090
-38.64092086885038,25160
-41.30761860602074,25230
-31.267088959821397,25300
-76.64977700987086,25370
-50.47980447121202,25440
-3.5044956036537154,25441
-52.5915657860824,25511
-53.06097754527476,25581
-43.362141703296786,25651
-47.60935652822416,25721
-40.638107506596675,25791
-41.58700409287951,25861
-35.29711478388289,25931
-40.70998447382789,26001
-52.589293980483106,26071
-35.16890647413844,26141
-37.533499953598046,26211
-33.4692847745911,26281
-40.24222913344245,26351
-48.91136632010719,26421
-53.84615774310978,26491
-35.34896978887303,26561
-46.30207874509981,26631
-33.8714232118938,26701
-51.246544899863494,26771
-3.6983466565011773,26772
-42.766541695564555,26842
-33.495363264658586,26912
-37.467311846052915,26982
-40.020107793700895,27052
-41.835607277775125,27122
-37.943446913792044,27192
-34.64500574607357,27262
-33.6019309946655,27332
-60.90992151523372,27402
-54.71825641269448,27472
-64.80239639553525,27542
-40.29531099032413,27612
-35.244558807538326,27682
-45.70187411853185,27752
-31.407263939645212,27822
-31.35204897296668,27892
-34.57129295616488,27962
-55.80278346485829,28032
-40.931548797655545,28102
-49.92411611741373,28172
-37.97579504906165,28242
-53.99319329230136,28312
-52.368113752949014,28382
-35.45185562803944,28452
-3.0802375504261668,28453
-32.37392676350429,28523
-41.854428239094254,28593
-44.12563374549486,28663
-41.02957599227019,28733
-45.360095189757814,28803
-40.948389273791186,28873
-41.406674456299186,28943
-51.614238445275035,29013
-29.62753714221288,29083
-38.672881040748514,29153
-44.069298162108346,29223
-37.92998925336505,29293
-31.44201205439114,29363
-44.4862555011617,29433
-53.284613050483365,29503
-34.75061051206938,29573
-54.49770422847157,29643
-43.56163014561794,29713
-42.93339098397592,29783
-43.684903071904074,29853
-46.188254958407384,29923
-32.0231876009576,29993
-41.141731614916424,30063
-46.14001302048861,30133
-46.60796518708708,30203
-53.626302250075355,30273
-38.64103919726414,30343
-41.30780216586979,30413
-31.26715923321898,30483
-76.64977447944285,30553
-50.48079285081215,30623
-3.5044968841646833,30624
-52.59203434505296,30694
-53.0610291546716,30764
-43.362333046878135,30834
-47.609813640775585,30904
-40.6382511206678,30974
-41.58699603996626,31044
-35.2986478595175,31114
-40.70998742307221,31184
-52.58932581108648,31254
-35.16893654174905,31324
-37.533593582904366,31394
-33.469344642309665,31464
-40.24230592812434,31534
-48.911793767788666,31604
-53.84641697845855,31674
-35.3489673520387,31744
-46.30220912969967,31814
-33.87176636705037,31884
-51.24690672922823,31954
-3.6983466600332484,31955
-42.76658395330921,32025
-33.49549939550416,32095
-37.4673163606128,32165
-40.02018850271628,32235
-41.83559637974388,32305
-37.94344268305933,32375
-34.64500598929492,32445
-33.60241629245662,32515
-60.91442315233333,32585
-54.71830217551903,32655
-64.80241426047235,32725
-40.29534025748287,32795
-35.24459783298518,32865
-45.70190655907725,32935
-31.407672483038453,33005
-31.352204986360253,33075
-34.57136760247912,33145
-55.80280476975723,33215
-40.931545606465264,33285
-49.924121627275106,33355
-37.97580287297819,33425
-53.99327848115396,33495
-52.36811782767228,33565
-35.45188354944172,33635
-3.080237583980977,33636
-32.37406054350241,33706
-41.85447699404214,33776
-44.12578118937054,33846
-41.029578109796134,33916
-45.36021032896693,33986
-40.948391341008964,34056
-41.40676230725078,34126
-51.61424706397767,34196
-29.62753944064945,34266
-38.672820748020115,34336
-44.069271355378966,34406
-37.93002098008993,34476
-31.44201551630121,34546
-44.48627893801119,34616
-53.28463230523283,34686
-34.7506330992388,34756
-54.497917179530305,34826
-43.561629639403286,34896
-42.933408339466794,34966
-43.68492080061083,35036
-46.18892106336561,35106
-32.02330465221408,35176
-41.141730347628275,35246
-46.14016065067404,35316
-46.60809225208339,35386
-53.626370268204276,35456
-38.641077448878264,35526
-41.30782353784909,35596
-31.26717062636795,35666
-76.6497444197283,35736
-50.48082560261638,35806
-3.5044968929948817,35807
-52.59210886857538,35877
-53.061066931206675,35947
-43.362506333087424,36017
-47.61011343243321,36087
-40.63825534227599,36157
-41.58694232442496,36227
-35.298649836609584,36297
-40.70999181019938,36367
-52.58932665627915,36437
-35.16893989663892,36507
-37.53346105729639,36577
-33.46935739442672,36647
-40.242294671802306,36717
-48.911790005469946,36787
-53.846411875615246,36857
-35.34901176426868,36927
-46.30220687756298,36997
-33.87178285442274,37067
-51.24686716812708,37137
-3.698346654735141,37138
-42.76658557734421,37208
-33.49551164222322,37278
-37.46739447440443,37348
-40.02020789918503,37418
-41.835614095832554,37488
-37.943466771231286,37558
-34.64500835844981,37628
-33.60241768133955,37698
-60.91473816804318,37768
-54.71829917791394,37838
-64.80242284397295,37908
-40.2953689318483,37978
-35.24463346652509,38048
-45.7019082693453,38118
-31.407688228548828,38188
-31.352207488454788,38258
-34.571387674922875,38328
-55.80282906498378,38398
-40.93155241487607,38468
-49.924120177077086,38538
-37.97581070670217,38608
-53.99328012660926,38678
-52.36811597767772,38748
-35.45187163060584,38818
-3.0802375910451243,38819
-32.37406062039883,38889
-41.854485853182474,38959
-44.12580076558632,39029
-41.02957887599274,39099
-45.36021542335921,39169
-40.94839386163305,39239
-41.4067574356419,39309
-51.61427008530495,39379
-29.62753844043107,39449
-38.672856845519696,39519
-44.069337179038136,39589
-37.93002438188837,39659
-31.44201652413147,39729
-44.486286404049345,39799
-53.284654513539174,39869
-34.750641153237666,39939
-54.49791475961218,40009
-43.56162989209823,40079
-42.93341294367199,40149
-43.6849230900572,40219
-46.188815663387444,40289
-32.02327916611911,40359
-41.14173245313956,40429
-46.14015040370356,40499
-46.60809883902024,40569
-53.62640058746324,40639
-38.64107334822577,40709
-41.30782978539353,40779
-31.267177312730016,40849
-76.64973772418288,40919
-50.480851762791886,40989
-3.504496889462804,40990
-52.5921105302652,41060
-53.06107421776067,41130
-43.36254305082346,41200
-47.61004676451437,41270
-40.63826030308256,41340
-41.58701695646402,41410
-35.298657868376154,41480
-40.709993645509435,41550
-52.5893369189802,41620
-35.16893949742166,41690
-37.53367619832012,41760
-33.46936345539314,41830
-40.24229596542859,41900
-48.91178372647734,41970
-53.84641761031024,42040
-35.349022787510165,42110
-46.30222718230905,42180
-33.871781167383695,42250
-51.24692984747683,42320
-3.6983466600332484,42321
-42.766598540017306,42391
-33.49551964926127,42461
-37.46740148830636,42531
-40.02021031510215,42601
-41.83561639809296,42671
-37.94347750935515,42741
-34.64500916282238,42811
-33.60242256118118,42881
-60.914883891651506,42951
-54.71830417127844,43021
-64.80243560717547,43091
-40.29536840923334,43161
-35.24463321144464,43231
-45.70191282425088,43301
-31.407597903307657,43371
-31.352210399850023,43441
-34.57137240041685,43511
-55.802836901007154,43581
-40.9315516758068,43651
-49.92412305471648,43721
-37.97580986507159,43791
-53.9932745552112,43861
-52.36811979761879,43931
-35.4518732521635,44001
-3.0802375910451243,44002
-32.37406042619446,44072
-41.85448697048175,44142
-44.125801804783315,44212
-41.029578312649654,44282
-45.36020629730918,44352
-40.94839400789153,44422
-41.406762003222155,44492
-51.614292769204596,44562
-29.627539140633694,44632
-38.672883809734635,44702
-44.06933149386654,44772
-37.93002796169402,44842
-31.44201228304538,44912
-44.48628698098448,44982
-53.28465654374471,45052
-34.75064805047123,45122
-54.49791299201513,45192
-43.56162973325432,45262
-42.93341383677399,45332
-43.6849222705638,45402
-46.18894901463838,45472
-32.02331565727175,45542
-41.141731588009,45612
-46.140160955492696,45682
-46.60812595463581,45752
-53.626409303015365,45822
-38.641075452784015,45892
-41.30783598100757,45962
-31.26717082870832,46032
-76.64974000780046,46102
-50.48085420829732,46172
-3.504496900059031,46173
-52.592100140738395,46243
-53.061072141995254,46313
-43.36254057916247,46383
-47.61006412089104,46453
-40.638263668237435,46523
-41.58702194664129,46593
-35.29864673054579,46663
-40.709993637655,46733
-52.589342708445855,46803
-35.168939965910646,46873
-37.53367376785652,46943
-33.469348248691055,47013
-40.24231118101672,47083
-48.91180196318288,47153
-53.84641309187098,47223
-35.349023068617505,47293
-46.30221256326702,47363
-33.871785565587636,47433
-51.24693432201614,47503
-3.6983466600332484,47504
-42.76659691728888,47574
-33.49551700578013,47644
-37.46740363281595,47714
-40.020216196386734,47784
-41.83561891250405,47854
-37.943478626440985,47924
-34.64500955826274,47994
-33.60242262500708,48064
-60.91399669643772,48134
-54.718304751685004,48204
-64.802435610883,48274
-40.29535996473465,48344
-35.24464293694557,48414
-45.70191251212974,48484
-31.40769716738017,48554
-31.35220968528251,48624
-34.571384566651496,48694
-55.802836908835545,48764
-40.93155084418856,48834
-49.92412225765992,48904
-37.97581226105824,48974
-53.99328129103272,49044
-52.368118186912135,49114
-35.451886343534696,49184
-3.0802375945771954,49185
-32.374059681547905,49255
-41.85449421483446,49325
-44.125801812953284,49395
-41.02957904628525,49465
-45.3602154590981,49535
-40.948394015505954,49605
-41.406766449001616,49675
-51.614298686043455,49745
-29.627539624117652,49815
-38.67288573800497,49885
-44.06933320866514,49955
-37.93002690968349,50025
-31.442016556774558,50095
-44.48628754737345,50165
-53.28465512981838,50235
-34.75064785865853,50305
-54.49790827159951,50375
-43.56162976706178,50445
-42.933415575826125,50515
-43.68492466145047,50585
-46.18892566547822,50655
-32.02331547715868,50725
-41.14173214033288,50795
-46.14016372653258,50865
-46.6081259811321,50935
-53.62640928794627,51005
-38.641077780006945,51075
-41.30783599641313,51145
-31.267177994399667,51215
-76.64974131438653,51285
-50.48087348168885,51355
-3.504496905357138,51356
-52.59211272071819,51426
-53.061072837994985,51496
-43.36253460628319,51566
-47.61012290071341,51636
-40.638263710285926,51706
-41.58702189813202,51776
-35.29865786999705,51846
-40.70999308071909,51916
-52.58934292352905,51986
-35.1689399709785,52056
-37.53367935853861,52126
-33.46935833506012,52196
-40.24231484666519,52266
-48.91180282016874,52336
-53.846417172924774,52406
-35.34902306779839,52476
-46.302224800617815,52546
-33.87178881839193,52616
-51.24693443017181,52686
-3.6983466600332484,52687
-42.766597549132754,52757
-33.495517662777765,52827
-37.467403628022204,52897
-40.020216899362495,52967
-41.835619126852265,53037
-37.94347862496158,53107
-34.64500883368412,53177
-33.60242262670428,53247
-60.914828014322715,53317
-54.71830477569464,53387
-64.80243358899394,53457
-40.29536949091423,53527
-35.244643276727516,53597
-45.70191284778021,53667
-31.40769829804248,53737
-31.352210599432155,53807
-34.57138770615876,53877
-55.80283621183962,53947
-40.93155376701233,54017
-49.924123553688034,54087
-37.975811905043585,54157
-53.993282164399474,54227
-52.36811976893904,54297
-35.45187435831009,54367
-3.0802375945771954,54368
-32.374060708829965,54438
-41.85449187845909,54508
-44.1258018185165,54578
-41.029578441330514,54648
-45.36021549754611,54718
-40.9483940098888,54788
-41.406764983336195,54858
-51.61429588761882,54928
-29.627539622479592,54998
-38.67288574099675,55068
-44.06933721404114,55138
-37.93002796284317,55208
-31.442016570562977,55278
-44.48628755289379,55348
-53.284656545236984,55418
-34.75064805442476,55488
-54.49792492282629,55558
-43.56162976449319,55628
-42.933415576089665,55698
-43.684924661130374,55768
-46.18893728814372,55838
-32.02331550020369,55908
-41.141732534306556,55978
-46.14016372811073,56048
-46.60812390477066,56118
-53.62638532717963,56188
-38.64107565052848,56258
-41.30783599652779,56328
-31.267178043553304,56398
-76.64974087888797,56468
-50.48087346805611,56538
-3.504496901825067,56539
-52.59211272069088,56609
-53.061076096718814,56679
-43.36254645617028,56749
-47.61010506325519,56819
-40.63826370966046,56889
-41.58702196552781,56959
-35.29865671022965,57029
-40.709993679973486,57099
-52.589342917110166,57169
-35.16893997117632,57239
-37.53367359133386,57309
-33.469363475385144,57379
-40.242310286313966,57449
-48.91180056892552,57519
-53.846418743079,57589
-35.34902306868929,57659
-46.302230012119004,57729
-33.87178883471083,57799
-51.246932632381075,57869
-3.6983466600332484,57870
-42.766600191631966,57940
-33.495519439220004,58010
-37.46740363249371,58080
-40.02021690033356,58150
-41.835619155030074,58220
-37.94347682692125,58290
-34.64500955619605,58360
-33.602422620077164,58430
-60.91489192901695,58500
-54.71830477418839,58570
-64.80242383141677,58640
-40.29536948582729,58710
-35.244644223799064,58780
-45.70190860559328,58850
-31.40769912653728,58920
-31.35221060320477,58990
-34.57138769253854,59060
-55.80283691485514,59130
-40.93155392748383,59200
-49.92412353960889,59270
-37.975812267863375,59340
-53.993282151340736,59410
-52.36811979774796,59480
-35.45188637741968,59550
-3.0802375945771954,59551
-32.37406097772804,59621
-41.854494229035325,59691
-44.12580181853169,59761
-41.02957907386572,59831
-45.36021532899963,59901
-40.94839401561183,59971
-19.11551985738492,60000
