episode_reward,step
-39.620805282903014,12241
-41.53027207388693,12311
-67.6220549715965,12381
-32.79016420309548,12451
-53.812120190293555,12521
-32.77078514240728,12591
-40.87523139885986,12661
-48.07941732788057,12731
-40.60823060361949,12801
-3.0791585076744714,12802
-27.788948631711822,12872
-53.536017312316524,12942
-45.23376190498869,13012
-40.50345981179001,13082
-34.43109952192664,13152
-59.52093079740433,13222
-40.43837689573883,13292
-44.39164069264557,13362
-54.40831785569286,13432
-33.62002529314755,13502
-39.658046108832224,13572
-42.88007831811656,13642
-20.2140034826513,13712
-38.504561290488084,13782
-57.78652135997379,13852
-35.72658075078781,13922
-60.69148142351713,13992
-55.08698668643228,14062
-46.639680414508256,14132
-39.941469619383,14202
-58.90683389953045,14272
-48.74051447182879,14342
-35.62832172540066,14412
-50.311722200183205,14482
-40.433230935882804,14552
-40.74557711694362,14622
-40.082505682889746,14692
-44.16906343256068,14762
-33.60342672475571,14832
-52.382377089950815,14902
-48.07565131292526,14972
-3.503850561027451,14973
-59.022982347460385,15043
-33.331814759901626,15113
-36.14807952420644,15183
-47.24578777414569,15253
-32.46433150587695,15323
-45.60256941155833,15393
-32.224626653109475,15463
-32.453271587417234,15533
-37.71479123596883,15603
-35.480865082159106,15673
-51.545411621923755,15743
-37.16058985793525,15813
-58.31885211184891,15883
-56.50275456197677,15953
-35.51931521832417,16023
-41.73850812836309,16093
-35.19520423593008,16163
-14.14833181750067,16179
-48.70545245757623,16249
-3.697303515926833,16250
-36.03801975504546,16320
-34.12027493953944,16390
-29.016440041206074,16460
-48.39704022973784,16530
-41.33655693515242,16600
-36.916204661624455,16670
-35.7202230115885,16740
-27.09227442865135,16810
-66.04624138171613,16880
-49.00471876208835,16950
-71.5377910764947,17020
-35.642364622660146,17090
-37.214510589988826,17160
-58.24858718322643,17230
-33.443519496438924,17300
-34.9991070206517,17370
-29.28109969573015,17440
-44.82536492887303,17510
-42.67214155300901,17580
-36.92023281869944,17650
-36.72105041346132,17720
-46.77520484287896,17790
-36.8502953480757,17860
-35.014286210869884,17930
-3.08023469407423,17931
-29.932060174342308,18001
-36.76971257490519,18071
-53.97338410862974,18141
-34.53787630397816,18211
-46.66264822231606,18281
-43.751525419109974,18351
-39.79310604334884,18421
-42.94866279013852,18491
-43.11267537325515,18561
-35.62379138135143,18631
-42.065625358974685,18701
-42.06951329287885,18771
-29.68037179205372,18841
-36.89696968304046,18911
-55.12924202468584,18981
-39.675502262532696,19051
-61.68249852818507,19121
-50.36755800386455,19191
-38.93187993329813,19261
-41.05250140391154,19331
-52.39512263600845,19401
-36.28337212602659,19471
-47.62185917061942,19541
-62.61796945232439,19611
-39.03291888181425,19681
-51.11288571815121,19751
-36.11416951183503,19821
-40.05960058121633,19891
-34.725461540716516,19961
-60.525887938165475,20031
-48.8936684064446,20101
-3.5043925569122583,20102
-47.59876727893181,20172
-34.37595941606103,20242
-46.07448170608669,20312
-46.105331122601804,20382
-39.59550331071652,20452
-39.47745657323683,20522
-41.29437643986095,20592
-32.729055659110585,20662
-38.18227699392259,20732
-35.67164541656102,20802
-35.495811792621055,20872
-32.87450234518959,20942
-37.64730490102892,21012
-49.806962675253914,21082
-43.39981947863935,21152
-43.56084365276303,21222
-43.355717954168526,21292
-32.25386396201322,21362
-48.83177109270208,21432
-3.6978751601017184,21433
-40.840792132881695,21503
-45.902552098143076,21573
-37.07630421291972,21643
-38.456464545326746,21713
-38.650388333903614,21783
-33.92759167760776,21853
-35.543239520737885,21923
-48.80956423089357,21993
-55.29862261323652,22063
-47.20731872158507,22133
-59.52567687505423,22203
-38.59776488204587,22273
-30.870715289326164,22343
-39.367703385285914,22413
-37.89258903399514,22483
-38.90750522672396,22553
-38.84934949281652,22623
-52.01947691285644,22693
-42.161688053583745,22763
-44.14683364420095,22833
-36.63727769573574,22903
-42.46424338273148,22973
-51.413267284833715,23043
-37.91474026507092,23113
-3.080235704633807,23114
-27.11489351376762,23184
-44.10520855307474,23254
-43.84758271402541,23324
-39.13704369809877,23394
-32.4723468933554,23464
-35.01422459804426,23534
-42.15791957053644,23604
-41.86838215050111,23674
-33.757500993281155,23744
-41.42505184499275,23814
-37.37417296430418,23884
-47.77815150864552,23954
-32.891647656369116,24024
-37.99432542341138,24094
-55.105164372170385,24164
-38.481550992127886,24234
-59.25592912186719,24304
-33.22587614259238,24374
-29.962765863397074,24444
-35.332338952832615,24514
-54.19238627028094,24584
-33.22042201426128,24654
-41.6868810855813,24724
-62.26340300042884,24794
-42.14975307025548,24864
-42.280865648430364,24934
-40.85117985337799,25004
-39.00368102432287,25074
-34.55305328403396,25144
-60.450280480124135,25214
-45.48645846685794,25284
-3.504483247818766,25285
-46.887654221432825,25355
-30.995930334524218,25425
-40.009673700055686,25495
-61.940206557714795,25565
-39.54475745372823,25635
-37.59833291557677,25705
-37.336595307204774,25775
-36.232336520425434,25845
-40.62563381096924,25915
-39.656619627159,25985
-36.92791292308004,26055
-34.97537226883176,26125
-32.67984472633298,26195
-47.8749910696519,26265
-44.3902679016549,26335
-41.46512442834958,26405
-43.520371209466596,26475
-11.212813959026121,26493
-38.688486036141384,26563
-3.6980677041539955,26564
-42.16928563912783,26634
-32.88163847274644,26704
-33.019104804770734,26774
-49.984710197679945,26844
-33.80662998340249,26914
-29.927169650203506,26984
-40.06541012827195,27054
-31.82131984471271,27124
-75.87909448084983,27194
-52.39051618557452,27264
-53.23175714559368,27334
-37.85044385009164,27404
-36.93359168516193,27474
-40.386714842626226,27544
-34.4487764942005,27614
-37.60287514052676,27684
-36.87631399557762,27754
-44.29473184951923,27824
-39.296792387440306,27894
-37.42303362943848,27964
-40.755470723295716,28034
-47.660952459727554,28104
-50.120755699287606,28174
-32.909533757146626,28244
-3.080236580790851,28245
-31.50756018628826,28315
-41.41119618690093,28385
-42.3679172126561,28455
-40.52604187366315,28525
-45.31579525371958,28595
-35.388460703214825,28665
-34.73351549912932,28735
-45.04506444931913,28805
-38.65828019574628,28875
-23.540050908750107,28945
-35.039016244465635,29015
-33.168537194788314,29085
-20.957581239692423,29155
-36.82407206998752,29225
-41.88197620750386,29295
-35.011672266382064,29365
-56.56352498757261,29435
-33.1028365182956,29505
-33.579917704464386,29575
-39.71296714485597,29645
-55.04573236444093,29715
-34.19812727647618,29785
-38.59513080928491,29855
-63.38619188967135,29925
-33.10681587455656,29995
-51.69262207777577,30065
-40.376536207673595,30135
-35.38547690795053,30205
-34.792918178426994,30275
-48.729059892349724,30345
-42.48779140567622,30415
-3.5044537272840417,30416
-53.37304127920248,30486
-40.60637742932813,30556
-35.54497729343504,30626
-45.66505129104023,30696
-33.64068506127843,30766
-42.22979885757555,30836
-40.734105156240396,30906
-41.21134442786839,30976
-45.58713912408923,31046
-39.16852225636435,31116
-54.1097269944406,31186
-37.92160534607569,31256
-37.60367812571624,31326
-43.35618371794903,31396
-42.58850309339712,31466
-41.949337816991765,31536
-38.969151811570306,31606
-36.70540152664512,31676
-38.29913112430099,31746
-3.69824095221611,31747
-33.73957760164372,31817
-24.52797883658099,31887
-44.679892307395534,31957
-34.898488744756186,32027
-43.923234072945284,32097
-34.24610771461111,32167
-40.08818459942243,32237
-25.740189708337418,32307
-63.59694766818515,32377
-52.87910926284237,32447
-63.74972061986073,32517
-40.172333436427515,32587
-37.54840253599169,32657
-39.79482148229661,32727
-34.70880620273367,32797
-37.987429931539275,32867
-34.59005167854559,32937
-47.20267478418776,33007
-40.77010701095501,33077
-55.2890312762844,33147
-42.06416931695801,33217
-53.44937923824691,33287
-45.474654263164766,33357
-34.181059292063935,33427
-3.0801361039953274,33428
-31.77405203019389,33498
-41.115562519091206,33568
-37.99273624436877,33638
-38.99282762103103,33708
-36.550894099919994,33778
-36.6512509228771,33848
-40.386261108121325,33918
-45.41152560937663,33988
-37.47771978746664,34058
-26.736134027387426,34128
-37.42851589628576,34198
-37.62704053083959,34268
-24.486001249875596,34338
-31.958756528244294,34408
-42.568291626032966,34478
-45.531234636043635,34548
-51.37617542610457,34618
-37.84515193279218,34688
-41.72833347453005,34758
-57.28698647743786,34828
-52.389716959764066,34898
-44.76930064369723,34968
-47.34774618512305,35038
-48.92801358690108,35108
-45.7222935197039,35178
-54.93394387461428,35248
-41.55319567492045,35318
-32.18219137035372,35388
-35.76800411650034,35458
-65.94190372409874,35528
-35.70683411029559,35598
-3.5036087997140153,35599
-47.448254885160885,35669
-31.847158759991988,35739
-39.80327116033675,35809
-49.40976186592792,35879
-32.63970184772503,35949
-39.013508537012115,36019
-37.31954396968122,36089
-38.58651928486376,36159
-41.64362705789571,36229
-49.60592166497203,36299
-49.45774076876277,36369
-34.9637081550736,36439
-36.667644799184366,36509
-38.98130979994316,36579
-44.658565081065994,36649
-38.69214545020517,36719
-42.63875637150976,36789
-13.27379026296402,36805
-42.74139931178406,36875
-3.6983092426235387,36876
-47.309725370514435,36946
-53.50227270265327,37016
-49.05776777137459,37086
-47.575877918216264,37156
-34.168189361002554,37226
-28.790546077549863,37296
-34.20895720258435,37366
-28.15983850624283,37436
-72.19845435084451,37506
-43.6486904490419,37576
-61.51454316513849,37646
-47.23313793475816,37716
-54.80444757243383,37786
-42.60658103958481,37856
-46.91751815261462,37926
-32.15083936177312,37996
-43.033470786005644,38066
-56.18933812450077,38136
-35.560777140190694,38206
-35.264356020093196,38276
-35.09438869442445,38346
-42.58071590459913,38416
-49.594222115601696,38486
-39.957244485872614,38556
-3.0801683182642097,38557
-27.89590933955485,38627
-52.14000856048968,38697
-48.977971947942656,38767
-36.368500953082105,38837
-42.35913820260773,38907
-45.122493060763304,38977
-38.94698374447373,39047
-44.52340746998327,39117
-33.65024154661226,39187
-35.7113434912357,39257
-44.05011742928808,39327
-42.58589934232529,39397
-12.432767501837038,39467
-29.883842630898993,39537
-50.36604105860629,39607
-30.84405051919873,39677
-56.823771636333724,39747
-33.422424193807714,39817
-42.09027366732209,39887
-41.742315498327486,39957
-54.713448388036,40027
-54.187432670554244,40097
-59.28427243381348,40167
-59.22234773086518,40237
-48.30971914580401,40307
-42.70080954426451,40377
-41.992493533020095,40447
-37.05051231437691,40517
-36.24776116248658,40587
-64.09195977669118,40657
-47.68673411949123,40727
-3.5044457539005553,40728
-30.478476909452773,40798
-42.59765841416093,40868
-42.9311456003067,40938
-49.007821732535696,41008
-29.259299709287692,41078
-43.91338247404143,41148
-39.22951547362621,41218
-41.54880931263369,41288
-37.409739770266384,41358
-33.81445335638479,41428
-35.892178987531295,41498
-25.423623594193653,41568
-52.04145121587878,41638
-48.17598474313917,41708
-44.51451392831786,41778
-38.069506439552775,41848
-37.456888602866506,41918
-73.63334619286101,41988
-47.91184934195185,42058
-3.6983346571313254,42059
-44.53527252609343,42129
-38.45027280161728,42199
-51.7280143517581,42269
-38.97107931098546,42339
-38.3889831183719,42409
-34.57295768484063,42479
-36.12890955635964,42549
-29.99498075711842,42619
-54.73513322428627,42689
-46.666291106760795,42759
-62.61010087292304,42829
-32.13814854184023,42899
-29.0512546631851,42969
-44.40007839422047,43039
-44.37686287760495,43109
-32.212195909557565,43179
-37.69119856675031,43249
-58.45842234747359,43319
-31.752609677284546,43389
-44.70202475474747,43459
-48.659947927533814,43529
-41.43259453232745,43599
-35.72501945148794,43669
-34.00749597039634,43739
-3.0802092047838125,43740
-24.579097038483155,43810
-42.64695160307005,43880
-55.034729418861524,43950
-39.868007285989684,44020
-38.51644294270524,44090
-40.10080936887962,44160
-38.94748660011049,44230
-48.02837457759497,44300
-36.82638928774999,44370
-36.03704573730771,44440
-35.445485958347646,44510
-36.89721149072427,44580
-25.946997326682308,44650
-39.79921446398429,44720
-42.6545684322092,44790
-33.12010354200378,44860
-58.311905529127806,44930
-36.70471147550982,45000
-42.69196803968433,45070
-52.14757196647903,45140
-43.64499918542618,45210
-29.639334310238308,45280
-39.501268903491265,45350
-53.2345906833689,45420
-37.61941729613989,45490
-62.167729275040884,45560
-32.33088607866772,45630
-38.60667636649195,45700
-41.51508256861147,45770
-55.99891886447144,45840
-43.74108734180682,45910
-3.5032204249138013,45911
-36.03564461719226,45981
-30.470516009304028,46051
-42.645669588768854,46121
-43.629761993083136,46191
-35.241340565111926,46261
-41.363219508154884,46331
-40.08948197545473,46401
-38.188287068648656,46471
-40.801450729237615,46541
-36.464908022686636,46611
-31.898875992450915,46681
-31.256603051549053,46751
-64.89664285572287,46821
-47.458374132537166,46891
-42.36253062990236,46961
-33.60862803009891,47031
-46.15022919596493,47101
-76.33713293171506,47171
-40.50736295804145,47241
-3.698346057786299,47242
-43.713456293929234,47312
-38.11255218733111,47382
-49.525921408609314,47452
-37.88942773611281,47522
-38.01100555089323,47592
-34.54160684207015,47662
-43.17919480459392,47732
-29.471919540694486,47802
-57.673729381301904,47872
-63.18387066856019,47942
-50.94936981217799,48012
-38.93273937916929,48082
-33.58624794097534,48152
-36.53398811884914,48222
-50.17913265070029,48292
-32.425991582336465,48362
-35.348186044572145,48432
-55.40002780930706,48502
-36.564971994085056,48572
-44.3091626731673,48642
-32.40971778943506,48712
-40.133332955880995,48782
-46.91599211752454,48852
-32.265213566701746,48922
-3.0802357240660423,48923
-33.99585048010179,48993
-37.183369692689496,49063
-42.848785275146916,49133
-38.911023510541725,49203
-37.86750170318243,49273
-48.03961983743381,49343
-41.02819595712956,49413
-39.31891777846029,49483
-34.85333257886951,49553
-36.49427317799228,49623
-34.88379377043079,49693
-42.1357831377975,49763
-29.49813486273687,49833
-40.957350062655365,49903
-56.44389158315041,49973
-36.1530404036676,50043
-56.0998104497483,50113
-33.95689448839392,50183
-30.72737683819184,50253
-40.192180407242134,50323
-55.680080958678445,50393
-39.800355534160445,50463
-46.253763252944424,50533
-52.39289971844376,50603
-40.19903342039488,50673
-42.06358735817411,50743
-43.00603142229413,50813
-35.733989468289614,50883
-36.00372567762317,50953
-66.26933885026561,51023
-43.45125307631136,51093
-3.5044930118024356,51094
-47.241103458535086,51164
-39.98027069274203,51234
-39.24341532773421,51304
-50.95634214915387,51374
-32.9076521870089,51444
-39.97147247388371,51514
-38.969699823384865,51584
-40.049464882483626,51654
-43.85092798324318,51724
-43.883223976676206,51794
-40.33736401080079,51864
-41.38302784370577,51934
-57.40324851430664,52004
-44.42404871991102,52074
-44.322858644750674,52144
-40.25592641450082,52214
-44.14551373542532,52284
-36.76587797529657,52354
-44.39829789942866,52424
-3.6983437012237794,52425
-38.63689309742949,52495
-39.2093788099266,52565
-42.99927395581735,52635
-36.492677460608085,52705
-40.88715668111846,52775
-36.192574321072854,52845
-41.79742250489794,52915
-36.518603467089214,52985
-61.246167930501414,53055
-64.04430832404002,53125
-65.19754963901022,53195
-36.11609965046865,53265
-34.30771798200598,53335
-46.24875635467605,53405
-31.502413415539717,53475
-29.229376516052632,53545
-36.461617441665105,53615
-52.94142801657294,53685
-39.33638738127586,53755
-46.766547037073536,53825
-44.279815749580486,53895
-48.640361721554974,53965
-51.96519949084095,54035
-37.37332062565796,54105
-3.080235105737994,54106
-31.730171136474144,54176
-43.45267868913241,54246
-45.95216130180573,54316
-41.06203880007419,54386
-45.51527898699519,54456
-37.12554589673941,54526
-39.21439836970706,54596
-41.21459122647467,54666
-36.78640625473431,54736
-42.062230567319006,54806
-39.189001053601764,54876
-40.055615028127164,54946
-31.363565665482238,55016
-46.98009363756253,55086
-53.99331808487019,55156
-43.14503569989246,55226
-67.53250160180438,55296
-38.14263609973204,55366
-44.3992637640987,55436
-50.46435977423887,55506
-53.72900855230846,55576
-45.450886191353284,55646
-52.261626845667784,55716
-61.711914739588416,55786
-38.19658439793789,55856
-49.566486168157944,55926
-29.316061974573753,55996
-33.35998532864415,56066
-35.72894778568357,56136
-66.37913259371861,56206
-41.688700528484695,56276
-3.5044695373425547,56277
-45.292376096525174,56347
-36.73967407834318,56417
-40.16712916135319,56487
-46.266969162459404,56557
-35.097063464903776,56627
-50.74417899422528,56697
-36.03941519056504,56767
-39.41416041505924,56837
-44.18359554152347,56907
-41.603254919043366,56977
-32.114776728731066,57047
-47.31899497876147,57117
-65.04471745248537,57187
-43.467790616147404,57257
-52.15864847306378,57327
-40.79421620997129,57397
-40.00163251326299,57467
-32.93147549220633,57537
-54.20490273748931,57607
-3.698157660132498,57608
-47.43471408667284,57678
-39.1577627434099,57748
-42.02195435959635,57818
-39.23010736464298,57888
-38.26689906498695,57958
-37.18978571391946,58028
-35.63967884936831,58098
-34.27368884589588,58168
-71.49647951536134,58238
-60.69794291701882,58297
-62.837709823646726,58367
-37.55214524682944,58437
-32.14824452356374,58507
-45.77512178844036,58577
-33.58556854712367,58647
-36.155570647348625,58717
-32.026188602830906,58787
-63.813070662262355,58857
-48.77546000599889,58927
-43.14206088350833,58997
-31.07055347811541,59067
-46.84309073846023,59137
-49.329041502396,59207
-40.37248500834046,59277
-3.080210817202544,59278
-33.85141893026284,59348
-42.36109094543555,59418
-48.67009914326445,59488
-42.10054502295437,59558
-46.491819860272784,59628
-36.48660299780187,59698
-39.81892343743958,59768
-47.65907314755132,59838
-48.194999290767356,59908
-38.43855758047305,59978
-11.696880166954374,60000
