mode,ablation_group,fuel_l_per_100km,gap_rmse,jerk_rmse,soc_dev_rmse,valid_episode_ratio,avg_reward_w_energy,avg_reward_w_safe,avg_viol_upper,avg_viol_lower,metric_valid,paper_valid,infer_time_ms,fuel_improve_vs_no_pred_pct
no_prediction,info,8.525990122899698,15.506387731287312,0.665371103068497,0.012097624677162723,1.0,0.5,0.5,0.02100840336134454,0.05630252100840336,True,True,0.7980663027318915,0.0
mean_prediction,info,6.558983403293336,15.24504828488026,0.48734660271573343,0.01510791156419702,1.0,0.5,0.5,0.0226890756302521,0.03529411764705882,True,True,0.9007146222489503,23.070713093171875
pa_csac,info,4.742295714056022,11.743600999084578,0.3859957505196217,0.016622279260143175,0.9411764705882353,0.5,0.5,0.014285714285714285,0.007142857142857143,True,True,0.8121568748070526,44.37835787167013
pa_csac_no_adaptive,info,5.5281364054401205,15.11510394661928,0.4063306342741962,0.01637369754530808,1.0,0.5,0.5,0.019327731092436976,0.019327731092436976,True,True,0.874434705988011,35.16135573987745
mechanism_pa_adaptive,mechanism,6.333116227649905,16.60624732146252,0.5021437665859947,0.015347892799881519,1.0,0.5433797453556812,0.4566202546443188,0.024369747899159664,0.03361344537815126,True,True,0.8576268065836233,25.719873746510913
mechanism_w_o_adaptive_weights,mechanism,5.612505105427027,18.465365827189828,0.38050621414323815,0.015707501810773548,1.0,0.5,0.5,0.019327731092436976,0.018487394957983194,True,True,0.9584832776821133,34.171808499372176
mechanism_w_o_dyn_dsafe,mechanism,6.186526046226608,18.642707657744676,0.46675828492900384,0.015374196947093525,1.0,0.5433797453556812,0.4566202546443188,0.023529411764705882,0.03613445378151261,True,True,0.8070642852024841,27.439206977141506
mechanism_w_o_ada_and_dsafe,mechanism,7.297085233289764,15.772743352218265,0.5559823331961434,0.013908109477128896,1.0,0.5,0.5,0.02100840336134454,0.043697478991596636,True,True,0.7304212605255899,14.413632573995775
