episode_reward,step
-75.56580511064656,23150
-48.18760349576611,23220
-56.12012568589609,23290
-43.87553329592163,23360
-35.84070101115519,23430
-41.72543602113986,23500
-52.03430488645895,23570
-28.84504377692849,23640
-55.70813248285438,23710
-57.21620770044675,23780
-16.301667218989788,23850
-41.80992868267201,23920
-43.921364204098694,23990
-36.36759928397901,24060
-44.30163689191155,24130
-34.02308059416491,24200
-33.39281100285346,24270
-49.67137004184696,24340
-56.65712322444437,24410
-66.13980196670816,24480
-60.12775201790904,24550
-50.789724149546615,24620
-47.772526825480966,24690
-62.31220529469452,24760
-48.607544727962605,24830
-42.29546182426257,24900
-48.946358837866455,24970
-59.667597789905564,25040
-44.612455191932575,25110
-3.5042333451360417,25111
-46.100331717432454,25181
-53.1790705990784,25251
-39.46513475142016,25321
-56.01744116062614,25391
-31.554172677140397,25461
-44.745758803130315,25531
-55.812149525287715,25601
-52.4275880631303,25671
-53.887052663109245,25741
-51.10869991491295,25811
-52.169307474961435,25881
-28.85367521266102,25951
-49.531357489832516,26021
-57.979018694351105,26091
-39.029297926457005,26161
-44.262008624696385,26231
-74.96748023020524,26301
-13.714590972511118,26317
-63.93309275570614,26387
-3.697832578113807,26388
-39.47059093986956,26458
-35.20904199898403,26528
-55.09237616856424,26598
-49.78124899102456,26668
-39.75513332022351,26738
-32.822943390773084,26808
-39.00448233385249,26878
-30.238781274068,26948
-55.24139214121993,27018
-39.008595572735274,27088
-61.98345411450039,27158
-35.78826019190675,27228
-37.280051423846345,27298
-53.25485598776339,27368
-31.302968620023663,27438
-36.589591591525334,27508
-40.73267891156323,27578
-45.233115316528725,27648
-49.54193096113712,27718
-56.283434015309766,27788
-43.03024201075105,27858
-44.37723684316939,27928
-46.95591759585811,27998
-32.93038640176804,28068
-3.0797764560727345,28069
-32.780165556233946,28139
-49.618092036615614,28209
-47.46740036992637,28279
-49.62117487337303,28349
-53.9865654474421,28419
-50.53262703730754,28489
-39.95331821909474,28559
-42.89301586777319,28629
-49.71826790586417,28699
-36.39040278047577,28769
-37.015353462386294,28839
-38.19120719185838,28909
-27.295191084656082,28979
-32.31597305915994,29049
-48.7609067462371,29119
-38.889879888906975,29189
-50.37205766133902,29259
-40.53859003927539,29329
-50.734096929510315,29399
-38.4100154986082,29469
-51.82234291792205,29539
-45.4052031289902,29609
-40.486012623506554,29679
-45.93373744931796,29749
-51.31136085122044,29819
-45.02624335673546,29889
-27.63045698284701,29959
-52.18743940613356,30029
-56.1076322069334,30099
-61.167959095051586,30169
-36.38717910697375,30239
-3.4685478334876256,30240
-43.6645004821779,30310
-38.689545272451014,30380
-39.96080249505916,30450
-77.01981404313489,30520
-34.08708990994133,30590
-36.04832162285269,30660
-41.048678169483125,30730
-36.715880403666425,30800
-45.73061251729235,30870
-33.85057379866032,30940
-45.98604971939403,31010
-26.529995630505585,31080
-49.385344522964864,31150
-43.430333872892525,31220
-33.31219479922914,31290
-38.620777793983926,31360
-53.493034402321044,31430
-55.690983673640964,31500
-66.03621793277271,31570
-3.6982854727906624,31571
-31.575529850549742,31641
-34.959785486404066,31711
-36.83675085815333,31781
-44.15883639708668,31851
-38.44474507390884,31921
-32.51403848379457,31991
-37.57807278492378,32061
-24.983060509535843,32131
-52.50248453727183,32201
-40.538806494492796,32271
-43.359071100163,32341
-40.527136241032494,32411
-57.58000648010688,32481
-58.755260478342095,32551
-39.52837542559733,32621
-33.64518840373546,32691
-39.118590372700645,32761
-49.45602657944084,32831
-36.81397697169343,32901
-34.74917390312843,32971
-35.94831194034127,33041
-45.33503574117209,33111
-44.941607354423795,33181
-35.495153502854016,33251
-3.080196544707514,33252
-29.561135783662436,33322
-36.548257077447126,33392
-42.47923540084394,33462
-50.87570659548691,33532
-51.13756815402199,33602
-42.43178131815606,33672
-33.26829754797467,33742
-41.77026493963089,33812
-43.82317981608379,33882
-35.015050155096525,33952
-43.32981960537545,34022
-37.527190182244944,34092
-28.502482021934817,34162
-39.64111924335093,34232
-43.02925547974009,34302
-37.05237583686872,34372
-68.57851778861475,34442
-24.63767610364554,34512
-33.63469404863988,34582
-42.54169560782762,34652
-48.3287332071526,34722
-34.01321068332316,34792
-64.3302878334675,34862
-39.592714258826206,34932
-53.19026056627232,35002
-36.195050813144846,35072
-42.73118828601297,35142
-43.294308852027015,35212
-32.43878424922909,35282
-63.96270156138953,35352
-45.10129055584281,35422
-3.5003718793542626,35423
-35.862982301639846,35493
-38.35825485307683,35563
-48.57524207686911,35633
-50.86456399053041,35703
-40.360810700396605,35773
-42.41740776585755,35843
-43.970853344706875,35913
-48.86605840101555,35983
-40.60187113371511,36053
-35.45696694422888,36123
-43.927381138075106,36193
-35.71303118534105,36263
-47.34119881037025,36333
-44.679746205952355,36403
-42.01805392681223,36473
-35.82587249855587,36543
-35.336517504787544,36613
-16.006945590356185,36631
-60.488256496004816,36701
-3.698173203217208,36702
-47.15768876374502,36772
-36.20577368476907,36842
-49.60912841130887,36912
-33.664711165238316,36982
-41.04668511998993,37052
-29.880595704796384,37122
-31.674614917098474,37192
-41.66002746162102,37262
-52.77484559983262,37332
-43.049492479949755,37402
-65.28348050126469,37472
-48.97097197896255,37542
-44.32157787858782,37612
-52.89179862549616,37682
-55.909597459116746,37752
-32.376974130329906,37822
-45.916643517987566,37892
-49.21386886405209,37962
-25.481860995064256,38032
-38.483719349631606,38102
-35.363898916855916,38172
-48.533214263659325,38242
-55.02068604844489,38312
-33.36562953720004,38382
-3.080069609688665,38383
-27.87380821086444,38453
-56.848025481829936,38523
-55.72939867963668,38593
-48.92356741276053,38663
-44.629591488739074,38733
-38.127824297133486,38803
-29.349402585672255,38873
-47.646611170459096,38943
-41.833267517450516,39013
-28.859963484549134,39083
-38.234157710719096,39153
-40.851644904383015,39223
-22.238296959658097,39293
-57.03530932716452,39363
-59.20697469242001,39433
-25.652303166317633,39503
-64.20471400905866,39573
-33.76650285203669,39643
-31.93632555395915,39713
-30.55342244937834,39783
-47.78575674379988,39853
-58.09609879635725,39923
-37.94271766381474,39993
-63.97359765077284,40063
-49.493987467123915,40133
-42.41847462409399,40203
-44.48005571481942,40273
-32.750575015919836,40343
-33.431672198589204,40413
-60.93020182598838,40483
-39.81387660562564,40553
-3.4914629895901097,40554
-40.26918471191491,40624
-26.53131013835877,40694
-47.79107977427206,40764
-41.53324962041156,40834
-38.721789237724224,40904
-34.80909025947639,40974
-47.502479020335706,41044
-47.25594642022168,41114
-52.95878200887725,41184
-46.777570146532895,41254
-45.72295203537617,41324
-29.55203934013276,41394
-50.92359391856951,41464
-34.135674974446786,41534
-38.14234024474428,41604
-46.5614442413823,41674
-67.63587788196637,41744
-17.61375446777748,41763
-58.480833610570265,41833
-3.6979957973978688,41834
-42.6023710126549,41904
-36.17139421653811,41974
-32.60571700039286,42044
-38.26422337974277,42114
-42.7090127928072,42184
-32.718609556368186,42254
-37.206298929335716,42324
-35.85615195249272,42394
-63.14694880496799,42464
-53.91294839857294,42534
-63.97305445073181,42604
-38.22297220124966,42674
-40.64040378851345,42744
-44.679564799665776,42814
-49.57427454252166,42884
-34.03755135177148,42954
-35.03715663812822,43024
-46.08052024744341,43094
-44.29592701700222,43164
-35.27996251606918,43234
-42.38613416846292,43304
-45.485266937035995,43374
-42.41148029221809,43444
-35.476334679135675,43514
-3.0802362946401756,43515
-30.152278728338107,43585
-44.84756892510404,43655
-33.10434312357127,43725
-42.9891517160216,43795
-36.79495295531987,43865
-36.92489248954445,43935
-39.324766091440495,44005
-43.06536496393907,44075
-34.290604090866545,44145
-34.244115007084616,44215
-35.19009049056629,44285
-43.13347846322135,44355
-24.958229909972,44425
-52.738943135883424,44495
-38.68046293750652,44565
-37.970530339755356,44635
-55.87567528935633,44705
-32.01390494470396,44775
-37.93741399278058,44845
-33.83839672025666,44915
-57.28588256653979,44985
-43.60762202822523,45055
-38.64694748694161,45125
-48.699943227276414,45195
-36.20059227586505,45265
-42.262754028250804,45335
-36.27117530518434,45405
-36.564084418533184,45475
-50.40563185339659,45545
-63.037597963193924,45615
-41.22859182207698,45685
-3.5034647853355856,45686
-41.001979821309334,45756
-34.45435317485572,45826
-55.05049078986596,45896
-48.96932193745168,45966
-37.111474465970275,46036
-34.53500583048697,46106
-35.55092628273342,46176
-37.0484155671624,46246
-45.071172902793336,46316
-49.39204055777068,46386
-51.088581717475655,46456
-33.15515608737769,46526
-52.29044419161615,46596
-43.90280274327171,46666
-47.06402864410149,46736
-34.00087306965328,46806
-40.19848723858191,46876
-54.707317097646595,46946
-47.71088195658387,47016
-3.6983292243907764,47017
-34.47078063018175,47087
-43.55392413129565,47157
-54.313121650748634,47227
-47.381786051961306,47297
-40.54483311962951,47367
-31.174141396528302,47437
-39.34069761593347,47507
-30.741148825107054,47577
-75.28034904446022,47647
-41.582183314174046,47717
-49.88672039317689,47787
-39.2669078410843,47857
-33.883964707125706,47927
-37.25322944431607,47997
-39.88365652689577,48067
-44.77843990387766,48137
-33.95788867394077,48207
-62.5155067032194,48277
-40.7517193560604,48347
-39.25810856927848,48417
-36.60452419909711,48487
-41.061258531162636,48557
-40.09278924354532,48627
-37.43759724951453,48697
-3.0791567294264217,48698
-33.011095425734425,48768
-39.04445753508899,48838
-55.363394912944074,48908
-39.85964222688719,48978
-40.80705886735922,49048
-34.16312140402763,49118
-37.13100656917364,49188
-42.48790367136427,49258
-36.31684101577446,49328
-33.96675119104138,49398
-36.45119550227613,49468
-46.80517813710567,49538
-29.461427119842146,49608
-39.78580879409071,49678
-52.29261388298943,49748
-37.98356794741393,49818
-55.362073666615665,49888
-39.62783713501786,49958
-32.27478151565093,50028
-35.682671129144325,50098
-50.74858250439856,50168
-30.356751608500417,50238
-44.799182095483125,50308
-47.74388696360706,50378
-35.72009151787149,50448
-45.941483394047765,50518
-30.4347982762925,50588
-35.079568062898424,50658
-40.63490991118477,50728
-51.30187790356714,50798
-38.419669190712966,50868
-3.5020860701636876,50869
-44.64419206194001,50939
-40.824829074283514,51009
-37.758152853133815,51079
-64.52127324309804,51149
-30.03777684948611,51219
-37.9310889762612,51289
-38.27362968955609,51359
-35.578904920932594,51429
-45.04361319142833,51499
-35.75909379318294,51569
-32.637311959497204,51639
-27.8470919974538,51709
-53.5210592282414,51779
-44.87129488282657,51849
-48.59197589444835,51919
-37.637935894182625,51989
-39.23029793836103,52059
-10.942860071488571,52076
-49.19951691126364,52146
-3.698306230531677,52147
-46.7397854995615,52217
-35.150516743189264,52287
-38.24993412045892,52357
-54.106129646789306,52427
-39.61865561435477,52497
-34.99203453895671,52567
-37.10355285332517,52637
-34.65657031086249,52707
-57.87168369314074,52777
-43.780565658408285,52847
-55.328290629930116,52917
-38.78737733396151,52987
-33.80782664509395,53057
-36.96124807607956,53127
-30.945123333151425,53197
-32.380742957104175,53267
-29.520757050599745,53337
-54.47848920101953,53407
-40.65454262360706,53477
-46.21012374298954,53547
-38.447079153519574,53617
-48.39290847939709,53687
-45.60792652548651,53757
-33.2096478671911,53827
-3.0802361762900747,53828
-36.36842831860721,53898
-44.512185986850895,53968
-38.17208807423932,54038
-45.76527735449276,54108
-39.00918975788832,54178
-37.51452797622592,54248
-38.007847796019426,54318
-38.67508041047326,54388
-37.343331326984384,54458
-46.07474395141417,54528
-40.047520595116794,54598
-41.730935480688586,54668
-30.13426174827431,54738
-45.986245093528574,54808
-40.6989514626548,54878
-41.40244646184128,54948
-55.89979271329189,55018
-33.38190748303394,55088
-33.387971772864745,55158
-36.531767604218196,55228
-53.787606106283384,55298
-34.929933463059065,55368
-42.651235571551915,55438
-65.32390776993212,55508
-32.26597811451096,55578
-52.00997803279913,55648
-33.660680884476676,55718
-46.463014942639056,55788
-37.30694738902284,55858
-54.92278431153987,55928
-45.063310939371746,55998
-3.500907780656169,55999
-43.87864031778318,56069
-34.21554396941279,56139
-39.30713272492369,56209
-55.21126693825466,56279
-32.558385423621935,56349
-36.18719048004378,56419
-37.92193531544103,56489
-37.182707089089114,56559
-36.28929741788487,56629
-39.75359414559213,56699
-36.76168466071739,56769
-38.16174170093161,56839
-43.05225066396644,56909
-43.58996837379849,56979
-40.01218885095511,57049
-30.72343151702484,57119
-43.38473375230356,57189
-12.559488373196867,57206
-44.85479890827985,57276
-3.6979749794747283,57277
-37.822940871473456,57347
-29.92578734477869,57417
-34.82790798087949,57487
-54.99458242976258,57557
-37.013023371643094,57627
-32.53983734934984,57697
-38.959827520185215,57767
-35.04775449915781,57837
-63.135759748672776,57907
-42.121308212198564,57977
-53.024843168716046,58047
-34.27842698203516,58117
-35.58860848681185,58187
-44.16329436903609,58257
-51.44118245681393,58327
-40.4442502567819,58397
-38.062201974196824,58467
-51.3750267914488,58537
-39.938730765241836,58607
-41.10794353267034,58677
-39.210104255236516,58747
-42.19018498597366,58817
-38.72581299787781,58887
-32.04607329739163,58957
-3.0802262905613182,58958
-32.089119064997774,59028
-41.96649094582081,59098
-34.2804744152854,59143
-42.0577590786962,59213
-40.72589689603965,59283
-64.16440671659419,59353
-41.49406190043681,59423
-39.503277074868876,59493
-38.77074792404736,59563
-41.022465719872265,59633
-51.84100910821579,59703
-43.03441425966525,59773
-30.795493121812576,59843
-44.19097940000578,59913
-41.472667692718574,59983
-10.17436084290687,60000
