episode_reward,step
-42.88715856774243,29782
-48.62538905139812,29852
-46.00281624536213,29922
-31.986811602628627,29992
-41.103186048599014,30062
-51.286440823289915,30132
-46.56012520480116,30202
-53.65198967438595,30272
-38.62725157835378,30342
-41.24052549348065,30412
-31.921167101786864,30482
-76.64606098963147,30552
-50.35078252307732,30622
-3.504493944780797,30623
-52.433249688449685,30693
-53.019177887170954,30763
-43.30288509956408,30833
-47.53223347427298,30903
-40.562161127495884,30973
-41.56946668957205,31043
-48.66003178463545,31113
-38.39102724519512,31183
-52.5675989402302,31253
-35.143127109700586,31323
-37.076470003656354,31393
-33.418425619282665,31463
-40.03732922099381,31533
-48.83592669751158,31603
-53.812085486426014,31673
-35.32455670032404,31743
-46.03169619052121,31813
-33.97846888983512,31883
-51.219277469810855,31953
-3.6983465169827827,31954
-42.70033636382011,32024
-33.4873761398972,32094
-37.34582326821442,32164
-39.94403365707919,32234
-41.823065389159375,32304
-37.92149589007101,32374
-34.64195670135351,32444
-33.29973578496816,32514
-60.74396617177206,32584
-57.16818277040648,32654
-64.77103979666862,32724
-39.860496886865505,32794
-35.09193213050813,32864
-45.64921006504032,32934
-31.3128777171408,33004
-31.319355484671984,33074
-34.546733308842,33144
-55.58343128774824,33214
-41.10722067617655,33284
-49.88428934451362,33354
-37.881180728466035,33424
-53.75336553980281,33494
-52.35533905988241,33564
-35.44096068513805,33634
-3.080237034719029,33635
-32.371607382119585,33705
-41.780762201804386,33775
-51.25204529698061,33845
-41.02278632448012,33915
-45.304061477990764,33985
-40.9268173402896,34055
-41.38210585404186,34125
-51.47127740746031,34195
-29.61961927526697,34265
-38.6013156096561,34335
-44.06413769934502,34405
-37.8040936399432,34475
-31.42219366287229,34545
-42.779839234625534,34615
-53.213726675305324,34685
-37.64494790963975,34755
-54.65249713526707,34825
-43.55002858295696,34895
-42.87088632819536,34965
-48.60869514270435,35035
-46.003029851604694,35105
-31.918799231810322,35175
-41.13638824617849,35245
-51.27640650126646,35315
-46.54419420290063,35385
-67.54104429195098,35455
-38.56048959163336,35525
-41.19145763142496,35595
-31.245966769346836,35665
-76.64230463924086,35735
-50.34453835344238,35805
-3.5044966845988728,35806
-52.529126621314475,35876
-52.98003080317706,35946
-40.03253847382362,36016
-46.989974250544286,36086
-40.57941210169968,36156
-41.57647358161458,36226
-35.27191415161983,36296
-38.636627228027656,36366
-52.52729455433902,36436
-35.14770943253894,36506
-37.447131041181386,36576
-33.24935378093041,36646
-40.29939294704446,36716
-48.65201313581041,36786
-53.830529214160215,36856
-35.31624106893573,36926
-46.0272585150425,36996
-33.465683324107616,37066
-51.139851432896485,37136
-3.698346283856482,37137
-42.73020793006218,37207
-33.48863335644014,37277
-37.281241692765676,37347
-40.0104583188319,37417
-41.824406561125464,37487
-36.69532491104962,37557
-34.62823764190245,37627
-33.59409136459949,37697
-62.48556569752473,37767
-57.31019536803607,37837
-64.75441628739523,37907
-40.27434447753044,37977
-35.147441944782564,38047
-45.655911765975034,38117
-31.39994405477371,38187
-31.319368846936534,38257
-45.045712716043916,38327
-55.5898494955741,38397
-40.881872183940146,38467
-49.91268110303997,38537
-37.95804952223133,38607
-53.93360553497117,38677
-52.349921690301606,38747
-35.40958687671004,38817
-3.080227778309207,38818
-32.37327605736207,38888
-41.742323799381666,38958
-44.10063881594653,39028
-41.028753017933056,39098
-45.28285039838573,39168
-40.93690835865134,39238
-41.39538779241659,39308
-51.3915527932258,39378
-29.626549710021752,39448
-38.66452246022906,39518
-43.89844731618702,39588
-37.913194705475775,39658
-31.425732843922326,39728
-44.450454442119835,39798
-53.23870474778038,39868
-34.73784340382034,39938
-54.43128174471801,40008
-43.56147722880389,40078
-42.787981646994524,40148
-48.53075845579778,40218
-45.9662044089471,40288
-31.91094636509808,40358
-41.13551462414227,40428
-51.37850504004008,40498
-46.55199371928426,40568
-67.5083802448807,40638
-38.594869614092374,40708
-41.28527370770153,40778
-31.80802127309961,40848
-76.64888167536677,40918
-50.36130961382535,40988
-3.5044965909950117,40989
-51.83744503872727,41059
-53.05266765905145,41129
-43.32200659101539,41199
-47.47418779766252,41269
-40.6281066186496,41339
-41.58252191193875,41409
-35.28957041179645,41479
-40.69846806264295,41549
-52.57054976308345,41619
-35.166337689682635,41689
-37.49049698513147,41759
-33.458399838241924,41829
-40.22566538746469,41899
-48.79434349742652,41969
-53.835248933267316,42039
-35.302210077955145,42109
-46.28884886274174,42179
-33.86604655847286,42249
-51.23664772650898,42319
-3.69834622027507,42320
-42.75473722873828,42390
-33.48759399296802,42460
-37.28204875491166,42530
-40.012342656028196,42600
-41.83407487971859,42670
-37.93597680495018,42740
-34.643599349688856,42810
-33.423017574752954,42880
-60.88630832799413,42950
-54.694463820131254,43020
-64.79402291152167,43090
-40.23431748185894,43160
-35.20550664567367,43230
-45.69708417616145,43300
-31.398127151396192,43370
-31.34457329012041,43440
-34.557482451837366,43510
-55.77561856841004,43580
-40.926955423821994,43650
-49.91727510245805,43720
-37.954256594602086,43790
-53.95564411335431,43860
-52.36364156499572,43930
-35.39007856071395,44000
-3.0802342929851516,44001
-32.300072564956594,44071
-41.84470060894464,44141
-44.09004214871557,44211
-41.02944797683665,44281
-45.30483058959541,44351
-40.94830687881194,44421
-41.39621364941242,44491
-51.41641432124588,44561
-29.62565835103675,44631
-38.6591961425421,44701
-44.01683683036574,44771
-37.92211203751845,44841
-31.436179322979655,44911
-44.47383324587007,44981
-53.270929068252805,45051
-34.74862898633219,45121
-54.4313630652397,45191
-43.56067556197742,45261
-42.9111475313816,45331
-48.536189872162375,45401
-46.16519500847323,45471
-32.01831929876213,45541
-41.1452556738652,45611
-46.10276197372633,45681
-46.55309393749483,45751
-53.66774121847745,45821
-38.625123252593184,45891
-41.301760774650646,45961
-31.258670377708256,46031
-76.64858941935206,46101
-50.386084987536506,46171
-3.5044968435456108,46172
-52.582065223507335,46242
-53.03705385487754,46312
-43.32849552734126,46382
-47.58243292274329,46452
-40.62659639730937,46522
-41.561598250805744,46592
-35.276312287562696,46662
-40.70797338071797,46732
-52.57988524830634,46802
-35.16186616665483,46872
-37.49363407868402,46942
-33.46188958394079,47012
-40.22630572013918,47082
-48.9025031854499,47152
-53.83532973674719,47222
-35.34378231045695,47292
-46.27908157189087,47362
-33.85695290216383,47432
-51.22665408281741,47502
-3.6983466565011773,47503
-42.726615891640265,47573
-33.494190000516625,47643
-37.45377255762846,47713
-40.012611092153975,47783
-41.83376801048864,47853
-37.93246999244359,47923
-34.64059135743963,47993
-33.59765393422382,48063
-60.88755133735333,48133
-54.71282448889747,48203
-64.79112321156018,48273
-40.27122898884188,48343
-35.236806641902945,48413
-45.69818886625721,48483
-31.394298100739775,48553
-31.34663154583426,48623
-34.55595642079843,48693
-55.77987259443522,48763
-40.9125979341831,48833
-49.923079411321304,48903
-37.97079283205086,48973
-53.989394314643654,49043
-52.363856852819794,49113
-35.45111329132392,49183
-3.080237375585027,49184
-32.37157997545817,49254
-41.828259316218904,49324
-44.105273481350814,49394
-41.02856617754485,49464
-45.30932813678929,49534
-40.94669190609237,49604
-41.406473753903605,49674
-51.58473086934966,49744
-29.627531459534474,49814
-38.668357805113175,49884
-44.05929495241005,49954
-37.91778661598872,50024
-31.441716565155424,50094
-44.47536670322408,50164
-53.2793955042506,50234
-34.74243283432065,50304
-54.48095283589214,50374
-43.561450634010136,50444
-42.93005512086424,50514
-48.53012562203109,50584
-46.10748422368856,50654
-32.020048322330425,50724
-41.126600875067524,50794
-46.09607672795348,50864
-46.573173738007874,50934
-53.70359406610865,51004
-38.640008913570185,51074
-41.303953992714014,51144
-31.260515338586483,51214
-76.64872009171798,51284
-50.40139243361772,51354
-3.504496553906301,51355
-52.58472079095354,51425
-53.060499261653234,51495
-43.35541775561596,51565
-47.53056965071817,51635
-40.63596215221105,51705
-41.58263530177059,51775
-35.29573065352136,51845
-40.70636872957063,51915
-52.56626123183883,51985
-35.165967476850625,52055
-37.48015588863278,52125
-33.46813271395757,52195
-40.18684741926996,52265
-48.90547156375451,52335
-53.837724429209096,52405
-35.055874780702005,52475
-46.29276987500222,52545
-33.86986750440212,52615
-51.24333021316661,52685
-3.6983465063863217,52686
-42.76381746667711,52756
-33.492575403541444,52826
-37.394704166895174,52896
-40.01574440089931,52966
-41.83433174475282,53036
-37.93880150702552,53106
-34.64479008350657,53176
-33.59810170480175,53246
-60.883894648544604,53316
-54.713102964603806,53386
-64.79550701323548,53456
-40.28298885281528,53526
-35.23775515413651,53596
-45.701368128241945,53666
-31.407572130519483,53736
-31.348393328874632,53806
-34.56647461618129,53876
-55.79563673145719,53946
-40.9288290519782,54016
-49.92334253923094,54086
-37.974195135692554,54156
-53.989219371741335,54226
-52.367864827351504,54296
-35.45147077374654,54366
-3.080237552192214,54367
-32.37355268545446,54437
-41.85033139919251,54507
-44.125029269446344,54577
-41.029364862644385,54647
-45.29658723088245,54717
-40.946275601162164,54787
-41.40607867650005,54857
-51.59540028450823,54927
-29.62727632607426,54997
-38.66828172090438,55067
-44.05544419867463,55137
-37.928046524159726,55207
-31.441438931668475,55277
-44.484026571753425,55347
-53.28166951002039,55417
-34.74963686521135,55487
-54.487061375555726,55557
-43.5614506903485,55627
-42.9149785406697,55697
-48.539111440167666,55767
-46.10616303354723,55837
-32.01833789399594,55907
-41.141063154768055,55977
-46.13308601125693,56047
-46.595341127298724,56117
-53.60168339042583,56187
-38.63771409335202,56257
-41.30464232381322,56327
-31.26220354600151,56397
-76.64957769468391,56467
-50.417347221686406,56537
-3.504496882398642,56538
-52.582726151955214,56608
-53.060421289032185,56678
-43.35104677911616,56748
-47.590655122813274,56818
-40.63413311002535,56888
-41.585487762863686,56958
-35.29708307900415,57028
-40.709228351075325,57098
-52.587157483811936,57168
-35.16801808022435,57238
-37.52385064340482,57308
-33.46853819765269,57378
-40.240642532925456,57448
-48.91062060547784,57518
-53.84386821028834,57588
-35.34510943868496,57658
-46.290327199972474,57728
-33.854991124882304,57798
-51.22783692757406,57868
-3.6983465417077888,57869
-42.76361795053115,57939
-33.494972756037924,58009
-37.449619147855756,58079
-40.01711311118917,58149
-41.83416204211982,58219
-37.93966761401559,58289
-34.64472604962616,58359
-33.60005848022431,58429
-60.79221254939335,58499
-54.71248848541116,58569
-64.80127146203584,58639
-40.23421886795212,58709
-35.23990658034549,58779
-45.64440753231906,58849
-31.407310756382618,58919
-31.35059642194914,58989
-34.53310153240183,59059
-55.79596632599496,59129
-40.9305379273452,59199
-49.915195917244525,59269
-37.974960822235694,59339
-53.98771967251561,59409
-52.36769060372589,59479
-35.45071461353353,59549
-3.0802375804489,59550
-32.37391272252935,59620
-41.84984824473754,59690
-44.12491354495987,59760
-41.02944419904913,59830
-45.30679744446299,59900
-40.947991692047836,59970
-19.564910204609774,60000
