total_energy_kj,avg_energy_j_per_s,fuel_l_per_100km,distance_km,metric_valid,gap_rmse,jerk_rmse,brake_rate,avg_brake_intensity,soc_end,soc_dev_rmse,no_collision_rate,violation_rate,violation_cost_rate,min_gap_m,min_ttc_s,viol_ttc_rate,numeric_invalid_rate,infer_time_ms,pred_rmse_realized,pred_bias_realized,sigma_mean_avg,avg_reward_r_energy,avg_reward_r_safe,avg_reward_r_follow,avg_reward_r_gap_upper,avg_reward_r_v_match,avg_reward_r_comfort,avg_reward_r_brake,avg_reward_r_soc,avg_reward_w_energy,avg_reward_w_safe,avg_viol_lower,avg_viol_upper,avg_viol_jerk,episodes,valid_episodes,valid_episode_ratio,invalid_episodes,invalid_too_short,invalid_dropout,invalid_numeric_invalid,invalid_collision,invalid_high_violation,invalid_nonfinite_state,filtered_by_valid_episode,paper_cost_limit,paper_upper_limit,paper_gap_limit,paper_cost_metric,paper_vr,paper_valid,density,soc0
15919.173802953988,15161.117907575226,4.973072388574641,9.700224900373588,True,24.59977661238359,0.42659897713245437,0.27714285714285714,0.21707244883921178,0.4163010399567051,0.16538022800651483,1.0,0.05714285714285714,0.02685714285714286,8.692996962741018,5.002708655563598,0.0,0.0,0.6592349524033212,2.1193970559368784,1.5914435367357163,1.8000000000000005,-0.05813453432824127,-0.06312542982836498,-0.7378385644502433,-2.440440412024383,-0.612758656414348,-0.0400898605976132,-0.013024346930352704,-0.1399999950948384,0.5,0.5,0.005714285714285714,0.05047619047619047,0.0009523809523809524,15,15,1.0,0,0,0,0,0,0,0,True,0.2,0.2,50.0,violation_rate,0.05714285714285714,True,medium,0.45
15468.602203629525,14732.002098694786,4.814724227349836,9.735667074334557,True,25.198755650039978,0.41448431272742314,0.2742857142857143,0.20860001633363956,0.5663717725274717,0.018232500447050555,1.0,0.05904761904761905,0.028190476190476193,9.97909172559157,4.958509419041465,0.0,0.0,0.6749688566473889,2.1193970559368784,1.5914435367357163,1.8000000000000005,-0.06597925058980349,-0.0661653624487886,-0.7639482602328778,-2.5490430101589725,-0.6129421878491483,-0.03878840202750221,-0.012516000980018373,-0.0818972746847659,0.5,0.5,0.006666666666666667,0.05142857142857143,0.0009523809523809524,15,15,1.0,0,0,0,0,0,0,0,True,0.2,0.2,50.0,violation_rate,0.05904761904761905,True,medium,0.6
15224.623016635618,14499.640968224398,4.738724721211864,9.73578841919598,True,24.61534654323999,0.423429023804435,0.2695238095238095,0.21235951280936466,0.7168270696031218,0.13521972755743306,1.0,0.05333333333333334,0.024761904761904766,9.176305787451565,4.671555637797815,0.0,0.0,0.6672505718944151,2.1193970559368784,1.5914435367357163,1.8000000000000005,-0.06674002333584327,-0.06552218476655597,-0.7482715945983124,-2.460312639783253,-0.6149079019798759,-0.03941265614455719,-0.01274157076856188,-0.13999981594110703,0.5,0.5,0.004761904761904762,0.047619047619047616,0.0009523809523809524,15,15,1.0,0,0,0,0,0,0,0,True,0.2,0.2,50.0,violation_rate,0.05333333333333334,True,medium,0.75
1211.1774367813039,8651.267405580742,14.812898636492996,0.24777288679145262,False,13.298679143287393,0.5549526906013246,0.3357142857142857,0.36020936632928047,0.41356251557408397,0.15960767958558478,1.0,0.02857142857142857,0.02857142857142857,3.4140998840332033,3.7495141469767983,0.0,0.0,0.7701699992009837,1.2421960777449148,-0.030039071912844,1.8000000000000007,-0.13366171785508776,-0.07255550078333044,-0.5191089658240252,-0.31141943791523785,-0.6466950817742722,-0.049613353779952386,-0.021612561979756827,-0.13999999237152616,0.5,0.5,0.02857142857142857,0.0,0.007142857142857143,2,2,1.0,0,0,0,0,0,0,0,True,0.2,0.2,50.0,violation_rate,0.02857142857142857,False,high,0.45
1168.4252046793379,8345.894319138128,14.26210963765656,0.248257973636221,False,13.220538745124115,0.5553672746844958,0.3357142857142857,0.3602384275035002,0.5635058629282321,0.012593925351019112,1.0,0.02857142857142857,0.02857142857142857,3.4140998840332033,3.7357997247569523,0.0,0.0,0.6645100004139489,1.2421960777449148,-0.030039071912844,1.8000000000000007,-0.1325695867540568,-0.07138735657655751,-0.5171918536371414,-0.3065346121647723,-0.6472121724857469,-0.049667257161584856,-0.021614305650210008,-0.05746796947271934,0.5,0.5,0.02857142857142857,0.0,0.007142857142857143,2,2,1.0,0,0,0,0,0,0,0,True,0.2,0.2,50.0,violation_rate,0.02857142857142857,False,high,0.6
1146.5639086251767,8189.742204465548,13.96705643719314,0.24875936474995675,False,13.141061094761987,0.5557851941578205,0.3357142857142857,0.3602790452250546,0.7114824880351782,0.1408273154377108,1.0,0.02857142857142857,0.02857142857142857,3.4140998840332033,3.7215409203972314,0.0,0.0,0.6820785707012484,1.2421960777449148,-0.030039071912844,1.8000000000000007,-0.13168839524234027,-0.0717857320948876,-0.5153905980130438,-0.3015837581566886,-0.6477319976378915,-0.04972111939995959,-0.02161674271350328,-0.13999990925618613,0.5,0.5,0.02857142857142857,0.0,0.007142857142857143,2,2,1.0,0,0,0,0,0,0,0,True,0.2,0.2,50.0,violation_rate,0.02857142857142857,False,high,0.75
