method,n_seeds,fuel_mean,fuel_std,gap_mean,gap_std,jerk_mean,jerk_std,vr_mean,vr_std,vsr_mean,vsr_std
CompAblation_full_penalty_embed,5,6.62164073318863,1.7564829382103415,21.181434644463344,2.4228298082913162,0.47411355265470745,0.23980440829842428,0.029839572192513365,0.025254296023550196,0.9294117647058823,0.1578400925293969
CompAblation_lagrangian_embed,5,6.0874782720885845,1.3532988529852172,24.114831661362757,3.5074021715249994,0.41017515146372735,0.1837966898789376,0.021349206349206347,0.014903043780513884,0.8470588235294118,0.21851971318831423
CompAblation_no_constraint_embed,5,6.472589943633285,1.6445699073661266,23.64359196497435,5.633740033192789,0.4720684040662416,0.22429410028526114,0.024501209574738985,0.01927453229520741,0.8,0.15893242454242698
CompAblation_no_constraint_no_embed,5,5.732315025366235,0.7172540176254603,25.89586935991566,7.820810858147131,0.3860057275738616,0.1383304823832528,0.01490079365079365,0.009439837311662078,0.7647058823529412,0.1764705882352941
CompAblation_penalty_no_embed,5,6.177870711109927,0.5474199575143879,20.2606640701882,4.722418171002215,0.44047168896252387,0.10884782204204561,0.021929271708683473,0.006100902872306959,0.9058823529411765,0.11466816876245839
