method,n_seeds,fuel_mean,fuel_std,gap_mean,gap_std,jerk_mean,jerk_std,vr_mean,vr_std,vsr_mean,vsr_std
ShieldOff_DDPG,5,2.7462215223081894,0.0030307846286132074,32.435629137926014,3.8860323392013254,0.001112433011857106,0.0007408381846812873,0.0,0.0,0.08235294117647059,0.06706914265289048
ShieldOff_PPO,5,15.252194138360071,0.9368233534197277,16.822867870749455,1.1704541282585867,1.1682465841751575,0.11310815291116223,0.15000666000666002,0.013467237080161155,0.6823529411764706,0.09843059135695004
ShieldOff_PPO-Lag,5,19.191257952718846,7.543318125827096,22.07789613844268,13.015629651627536,1.042391496607801,0.4417252911064259,0.13021978021978023,0.0729383963401239,0.6117647058823529,0.31015120768150745
ShieldOff_SAC,5,2.5755499945848515,0.20708176929178782,30.964030507260066,8.347449258584975,0.005174887874838172,0.003974947887571793,0.0,0.0,0.18823529411764706,0.04921529567847503
ShieldOff_TD3,5,2.736482359272418,0.03126199790103784,38.000189476122884,2.5053327548512683,0.0029524299076934537,0.0012221220155975263,0.009047619047619047,0.015467030256106393,0.18823529411764706,0.049215295678475025
