method,seed,vsr_legacy,vsr_current,n_valid_current,fuel_current_mean,gap_rmse_current_mean,jerk_rmse_current_mean,vr_hard_current_mean,shield_rate_valid_mean,shield_rate_all_mean,rate_limit_rate_all_mean,shield_delta_abs_all_mean
SigmaEmpirical,22,0.9411764705882353,1.0,17,7.786600034888736,16.57934247996604,0.5283841906914766,0.04285714285714286,0.0722689075630252,0.0722689075630252,0.2806722689075631,0.3463210926191302
SigmaEmpirical,32,0.9411764705882353,0.9411764705882353,16,5.981995241652506,19.629277554439327,0.3960053019340264,0.02589285714285714,0.0875,0.08487394957983194,0.22941176470588232,0.18443700396465215
SigmaEmpirical,42,0.6470588235294118,0.6470588235294118,11,7.697850741277995,20.63782505865022,0.6186087687602269,0.040259740259740266,0.11168831168831167,0.126890756302521,0.17647058823529413,0.3858122403741416
SigmaEmpirical,52,1.0,1.0,17,5.152842772090592,22.02081156356905,0.39523212739024566,0.008403361344537815,0.09579831932773109,0.09579831932773109,0.1504201680672269,0.22042199601447443
SigmaEmpirical,62,0.9411764705882353,0.9411764705882353,16,5.481325035926947,24.639363556097262,0.4165254304353981,0.009821428571428571,0.11071428571428571,0.14040077569489334,0.13225597931480285,0.25063996902523794
