steps,terminated_reason,collision,numeric_invalid,vr_hard,vr_wide,upper_rate,lower_rate,jerk_rate,ttc_rate,gap_rmse,shield_rate,rate_limit_rate,shield_delta_abs_mean,fuel_l_per_100km,distance_km,jerk_rmse,scenario_idx,group_idx,valid_legacy,valid_current,fail_channels
70,timeout,0,0,0.1,0.1,0.0,0.08571428571428572,0.07142857142857142,0.0,19.290895916330612,0.014285714285714285,0.7285714285714285,1.30427463133846,16.211609238971867,0.5598099981689456,1.2825404597416141,0,0,True,True,ok
70,timeout,0,0,0.08571428571428572,0.08571428571428572,0.0,0.07142857142857142,0.08571428571428572,0.0,20.015526884792664,0.04285714285714286,0.7285714285714285,1.2181844723522661,13.999509560633236,0.7669093232822414,1.3167475750651254,1,1,True,True,ok
70,timeout,0,0,0.1,0.1,0.0,0.1,0.07142857142857142,0.0,19.48235867091447,0.014285714285714285,0.7428571428571429,1.4132205355763436,16.77603496888678,0.44080220823287974,1.3008403877054688,2,2,True,True,ok
70,timeout,0,0,0.1,0.1,0.0,0.05714285714285714,0.08571428571428572,0.0,16.751801933042632,0.04285714285714286,0.8142857142857143,1.4748482579844335,15.904582674867482,0.3672714841079714,1.3527336289956715,3,3,True,True,ok
70,timeout,0,0,0.08571428571428572,0.08571428571428572,0.0,0.07142857142857142,0.07142857142857142,0.0,12.846365652814104,0.02857142857142857,0.8428571428571429,1.5420222208840506,16.37124724904113,0.2793237571859359,1.3069857605689288,4,4,True,True,ok
70,timeout,0,0,0.11428571428571428,0.11428571428571428,0.0,0.1,0.07142857142857142,0.0,16.01596627766207,0.02857142857142857,0.7714285714285715,1.468007069702659,16.617443914934054,0.3218315550756453,1.3212930512604117,5,5,True,True,ok
70,timeout,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8554196829325181,0.014285714285714285,0.07142857142857142,0.029764444491692948,8.602577657982645,0.0862532606618037,0.17239960340805502,6,6,True,True,ok
70,timeout,0,0,0.08571428571428572,0.08571428571428572,0.0,0.08571428571428572,0.05714285714285714,0.0,12.060712163484903,0.05714285714285714,0.7857142857142857,1.4172725271731614,20.42024453270165,0.1699957643389702,1.1888042352869406,7,7,True,True,ok
70,timeout,0,0,0.014285714285714285,0.014285714285714285,0.0,0.0,0.014285714285714285,0.0,8.701612573029044,0.02857142857142857,0.22857142857142856,0.14948735423386098,4.748531101251755,0.6801488143543959,0.5901256315570956,8,8,True,True,ok
70,timeout,0,0,0.08571428571428572,0.08571428571428572,0.0,0.02857142857142857,0.07142857142857142,0.0,17.770297137633982,0.07142857142857142,0.7571428571428571,1.3400548568197657,13.386403301426078,0.6676441200089449,1.241164098879327,9,9,True,True,ok
70,timeout,0,0,0.08571428571428572,0.18571428571428572,0.1,0.07142857142857142,0.07142857142857142,0.0,29.32704184988012,0.05714285714285714,0.7142857142857143,1.307174917450973,15.244478495130952,0.7361610911560059,1.3041658527306148,10,10,True,True,ok
70,timeout,0,0,0.014285714285714285,0.014285714285714285,0.0,0.0,0.014285714285714285,0.0,6.421346955443137,0.04285714285714286,0.2857142857142857,0.19923892366886137,4.514561669462421,0.6855306627119091,0.5904425339463789,11,11,True,True,ok
70,timeout,0,0,0.02857142857142857,0.02857142857142857,0.0,0.014285714285714285,0.02857142857142857,0.0,8.981580783937076,0.04285714285714286,0.35714285714285715,0.382014113673142,6.635264381605135,0.6879595523919945,0.8142505881270172,12,12,True,True,ok
70,timeout,0,0,0.08571428571428572,0.15714285714285714,0.07142857142857142,0.04285714285714286,0.08571428571428572,0.0,21.17571196744407,0.04285714285714286,0.7428571428571429,1.3656100230451138,12.948960785593904,0.9131339425516127,1.3127793465172708,13,13,True,True,ok
70,timeout,0,0,0.05714285714285714,0.15714285714285714,0.1,0.02857142857142857,0.05714285714285714,0.0,26.429363506596875,0.07142857142857142,0.7,1.1336447091868944,12.755730200972279,0.9244849822664262,1.221664134583988,14,14,True,True,ok
70,timeout,0,0,0.08571428571428572,0.14285714285714285,0.05714285714285714,0.05714285714285714,0.08571428571428572,0.0,20.228341766954987,0.07142857142857142,0.7571428571428571,1.330002890228959,13.265165427264733,0.9463547937393186,1.355622236363574,15,15,True,True,ok
70,timeout,0,0,0.08571428571428572,0.08571428571428572,0.0,0.02857142857142857,0.08571428571428572,0.0,19.09414088023548,0.07142857142857142,0.7571428571428571,1.2703456729267324,12.981504215778816,0.8798738597154616,1.3389860871514985,16,16,True,True,ok
