steps,terminated_reason,collision,numeric_invalid,vr_hard,vr_wide,upper_rate,lower_rate,jerk_rate,ttc_rate,gap_rmse,shield_rate,rate_limit_rate,shield_delta_abs_mean,fuel_l_per_100km,distance_km,jerk_rmse,scenario_idx,group_idx,valid_legacy,valid_current,fail_channels
70,timeout,0,0,0.0,0.2,0.2,0.0,0.0,0.0,50.15352636997309,0.21428571428571427,0.04285714285714286,0.05857142993382047,3.2881893844055163,0.5237990059494979,0.1303840500632534,0,0,False,False,legacy:gap;cur:gap
70,timeout,0,0,0.0,0.3142857142857143,0.3142857142857143,0.0,0.0,0.0,51.52334141941822,0.2,0.1,0.08857143231800624,2.724037057448567,0.7143762191295628,0.17888544248398447,1,1,False,False,legacy:vr_wide;cur:upper;cur:gap
70,timeout,0,0,0.0,0.0,0.0,0.0,0.0,0.0,41.85595652315616,0.02857142857142857,0.07142857142857142,0.024428573472159248,2.642897434523757,0.42926640521764753,0.14688187896481258,2,2,True,True,ok
70,timeout,0,0,0.0,0.0,0.0,0.0,0.0,0.0,31.16394344842532,0.04285714285714286,0.11428571428571428,0.0351428598676409,2.7180237177622955,0.35248831425428334,0.18014280503616814,3,3,True,True,ok
70,timeout,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36.816342775446664,0.12857142857142856,0.14285714285714285,0.08014286191122874,3.6474246130292785,0.24300538034915917,0.20213857174383876,4,4,True,True,ok
70,timeout,0,0,0.0,0.0,0.0,0.0,0.0,0.0,31.769589064371885,0.07142857142857142,0.12857142857142856,0.05214286054883684,2.9763408293677105,0.3006600121259688,0.20053500492595047,5,5,True,True,ok
70,timeout,0,0,0.0,0.0,0.0,0.0,0.0,0.0,35.278199500229604,0.17142857142857143,0.08571428571428572,0.07400000374657767,21.153604524712566,0.03143174132347106,0.16377685497639394,6,6,True,True,ok
70,timeout,0,0,0.04285714285714286,0.2714285714285714,0.22857142857142856,0.04285714285714286,0.0,0.0,48.393465851258,0.4714285714285714,0.04285714285714286,0.17342857176916937,11.96682884636702,0.09144135004997256,0.3217186001371233,7,7,False,False,legacy:vr_wide;cur:upper
70,timeout,0,0,0.0,0.5142857142857142,0.5142857142857142,0.0,0.0,0.0,56.14628229973473,0.11428571428571428,0.014285714285714285,0.030714286395481658,2.9774908610754203,0.6236114114761362,0.08323804075404123,8,8,False,False,legacy:vr_wide;cur:upper;cur:gap
70,timeout,0,0,0.0,0.6571428571428571,0.6571428571428571,0.0,0.0,0.0,67.39350999993245,0.34285714285714286,0.02857142857142857,0.07642857210976739,3.5793110624982796,0.6077335093855859,0.11862305459869742,9,9,False,False,legacy:vr_wide;cur:upper;cur:gap
48,dropout,0,0,0.0,1.0,1.0,0.0,0.0,0.0,97.49176754888204,0.0625,0.041666666666666664,0.016875000993410747,2.7796046559787912,0.4299142917823788,0.11182203215504066,10,10,False,False,dropout
70,timeout,0,0,0.0,0.18571428571428572,0.18571428571428572,0.0,0.0,0.0,46.052698291308175,0.08571428571428572,0.02857142857142857,0.02500000068119594,2.8013047892841287,0.6310779762268066,0.10856203202138057,11,11,True,True,ok
70,timeout,0,0,0.0,0.6,0.6,0.0,0.0,0.0,58.887731884529984,0.2571428571428571,0.05714285714285714,0.10142857483455113,2.9496635056404834,0.6128547150015834,0.1419255373942656,12,12,False,False,legacy:vr_wide;cur:upper;cur:gap
44,dropout,0,0,0.0,1.0,1.0,0.0,0.0,0.0,83.23934121925119,0.06818181818181818,0.0,0.01363636363636364,2.891146556471782,0.4852292158126827,0.05222329678670936,13,13,False,False,dropout
18,dropout,0,0,0.0,1.0,1.0,0.0,0.0,0.0,93.43536508525094,0.1111111111111111,0.0,0.022222222222222223,3.123303708071392,0.19302840461730958,0.09428090415820635,14,14,False,False,too_short;dropout
70,timeout,0,0,0.0,1.0,1.0,0.0,0.0,0.0,81.62923726433493,0.18571428571428572,0.04285714285714286,0.1042857187134879,2.6783139622122363,0.8750611808657643,0.1281739908853134,15,15,False,False,legacy:vr_wide;cur:upper;cur:gap
70,timeout,0,0,0.0,0.8857142857142857,0.8857142857142857,0.0,0.0,0.0,64.15477046066638,0.15714285714285714,0.04285714285714286,0.08928571837288993,2.6493469768777262,0.8072312023162834,0.13601470508735444,16,16,False,False,legacy:vr_wide;cur:upper;cur:gap
