steps,terminated_reason,collision,numeric_invalid,vr_hard,vr_wide,upper_rate,lower_rate,jerk_rate,ttc_rate,gap_rmse,shield_rate,rate_limit_rate,shield_delta_abs_mean,fuel_l_per_100km,distance_km,jerk_rmse,scenario_idx,group_idx,valid_legacy,valid_current,fail_channels
70,timeout,0,0,0.0,0.0,0.0,0.0,0.0,0.0,28.317487216336882,0.0,0.0,0.0,2.7666258969673776,0.5765353278043913,0.00016591149640030018,0,0,True,True,ok
70,timeout,0,0,0.0,0.11428571428571428,0.11428571428571428,0.0,0.0,0.0,35.95698522093301,0.21428571428571427,0.05714285714285714,0.11983405724467178,3.160914581445716,0.7328359394649975,0.29692897209919844,1,1,True,True,ok
70,timeout,0,0,0.014285714285714285,0.014285714285714285,0.0,0.014285714285714285,0.0,0.0,35.22926156884909,0.08571428571428572,0.05714285714285714,0.09427088116678145,3.0807674410230272,0.4305806946110963,0.2949785982183069,2,2,True,True,ok
70,timeout,0,0,0.014285714285714285,0.014285714285714285,0.0,0.014285714285714285,0.0,0.0,36.639073061054795,0.17142857142857143,0.05714285714285714,0.1398505911407327,3.399983501470643,0.367747076308558,0.3952356352367054,3,3,True,True,ok
70,timeout,0,0,0.014285714285714285,0.014285714285714285,0.0,0.014285714285714285,0.0,0.0,40.600557475513995,0.08571428571428572,0.05714285714285714,0.12283080845904938,4.317885834663384,0.2230236181905985,0.2949633614294066,4,4,True,True,ok
70,timeout,0,0,0.0,0.0,0.0,0.0,0.0,0.0,29.491987612676034,0.014285714285714285,0.05714285714285714,0.08005416366953537,3.5069979086429095,0.2983141327214657,0.293012136659639,5,5,True,True,ok
70,timeout,0,0,0.0,0.0,0.0,0.0,0.0,0.0,38.27545523550425,0.1,0.05714285714285714,0.09708704701641444,18.01629985761814,0.03908056970818783,0.29591606321678404,6,6,True,True,ok
70,timeout,0,0,0.04285714285714286,0.2571428571428571,0.21428571428571427,0.04285714285714286,0.0,0.0,47.99695083518291,0.4857142857142857,0.05714285714285714,0.2615534578937305,11.324830583162306,0.09196254457267354,0.31639642082279495,7,7,False,False,legacy:vr_wide;cur:upper
70,timeout,0,0,0.0,0.0,0.0,0.0,0.0,0.0,41.20272650536682,0.07142857142857142,0.0,0.014232473847888677,2.9217541526384263,0.6473716653140146,0.033649907001514164,8,8,True,True,ok
70,timeout,0,0,0.0,0.04285714285714286,0.04285714285714286,0.0,0.0,0.0,31.345067351529725,0.15714285714285714,0.0,0.03128409460087174,3.19730074812363,0.6493216080563087,0.047607410675570776,9,9,True,True,ok
70,timeout,0,0,0.0,0.8428571428571429,0.8428571428571429,0.0,0.0,0.0,67.26647323594257,0.0,0.0,0.0,2.6799035571433483,0.7048620923897834,0.001187452032312018,10,10,False,False,legacy:vr_wide;cur:upper;cur:gap
70,timeout,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.35899447538391,0.1,0.04285714285714286,0.04540879411433291,2.860852449889008,0.6468314935342595,0.17725022978888805,11,11,True,True,ok
70,timeout,0,0,0.0,0.0,0.0,0.0,0.0,0.0,20.230699806181793,0.05714285714285714,0.04285714285714286,0.03685125759031092,2.7347596317516003,0.6585666933791765,0.17238803950215117,12,12,True,True,ok
44,dropout,0,0,0.0,1.0,1.0,0.0,0.0,0.0,82.99298148136269,0.045454545454545456,0.0,0.009054514801193198,2.8374791733424485,0.4858465124986188,0.0425680860941413,13,13,False,False,dropout
18,dropout,0,0,0.0,1.0,1.0,0.0,0.0,0.0,93.42605932965422,0.05555555555555555,0.0,0.011036325940707078,2.9830433944228356,0.19274812878759107,0.06648060614269875,14,14,False,False,too_short;dropout
70,timeout,0,0,0.0,1.0,1.0,0.0,0.0,0.0,77.63805860533394,0.02857142857142857,0.0,0.005703593875015421,2.813850948970157,0.8989190759760025,0.047667571053496595,15,15,False,False,legacy:vr_wide;cur:upper;cur:gap
70,timeout,0,0,0.0,0.24285714285714285,0.24285714285714285,0.0,0.0,0.0,50.17184439086509,0.0,0.0,0.0,2.705791139340085,0.8432196818466473,0.00021525120287658117,16,16,False,False,legacy:vr_wide;cur:upper;cur:gap
