steps,terminated_reason,collision,numeric_invalid,vr_hard,vr_wide,upper_rate,lower_rate,jerk_rate,ttc_rate,gap_rmse,shield_rate,rate_limit_rate,shield_delta_abs_mean,fuel_l_per_100km,distance_km,jerk_rmse,scenario_idx,group_idx,valid_legacy,valid_current,fail_channels
70,timeout,0,0,0.21428571428571427,0.2571428571428571,0.04285714285714286,0.21428571428571427,0.05714285714285714,0.0,26.1428283022975,0.014285714285714285,0.44285714285714284,0.8383290177753991,19.13620711731731,0.5674829520583158,1.0660124636357973,0,0,False,False,legacy:vr_wide;cur:vr_hard
70,timeout,0,0,0.18571428571428572,0.18571428571428572,0.0,0.17142857142857143,0.08571428571428572,0.0,20.089644416009627,0.014285714285714285,0.5428571428571428,1.0575630440711974,13.65686483615049,0.7708852049326891,1.2381547224138827,1,1,True,True,ok
70,timeout,0,0,0.2,0.2,0.0,0.18571428571428572,0.08571428571428572,0.0,15.073525530746918,0.0,0.5571428571428572,1.0455813117708477,15.01944067814532,0.4616313855171209,1.2907053225359186,2,2,True,True,ok
70,timeout,0,0,0.14285714285714285,0.14285714285714285,0.0,0.12857142857142856,0.1,0.0,10.8884046891799,0.0,0.6571428571428571,1.250341975688934,14.350569421888446,0.3702093918228152,1.3629653579117302,3,3,True,True,ok
70,timeout,0,0,0.15714285714285714,0.15714285714285714,0.0,0.12857142857142856,0.08571428571428572,0.0,10.097782262732075,0.0,0.7,1.4129599771499635,14.905991501610627,0.276408628754616,1.3266173486124422,4,4,True,True,ok
70,timeout,0,0,0.22857142857142856,0.22857142857142856,0.0,0.21428571428571427,0.08571428571428572,0.0,15.455740750665129,0.0,0.5428571428571428,1.038946831703186,16.99916347999523,0.326694486036301,1.2712788865641937,5,5,False,False,legacy:vr_wide;cur:vr_hard
70,timeout,0,0,0.2,0.2,0.0,0.15714285714285714,0.08571428571428572,0.0,6.324369100378457,0.0,0.7142857142857143,1.400574145930154,28.046354388735082,0.08351302899837493,1.3090941966835687,6,6,True,True,ok
70,timeout,0,0,0.15714285714285714,0.15714285714285714,0.0,0.1,0.08571428571428572,0.0,13.987277804668068,0.0,0.6714285714285714,1.3716478650229318,23.306074279099334,0.14304978008031846,1.2538161796384506,7,7,True,True,ok
70,timeout,0,0,0.2,0.2,0.0,0.2,0.07142857142857142,0.0,16.572585614412706,0.0,0.5428571428571428,0.9486742935521262,14.768118762356153,0.6729849265718465,1.1700990273948513,8,8,True,True,ok
70,timeout,0,0,0.2571428571428571,0.32857142857142857,0.07142857142857142,0.2571428571428571,0.04285714285714286,0.0,34.190492906045485,0.02857142857142857,0.34285714285714286,0.6368749540873935,19.061575537372377,0.6614966665959363,0.9272927901945021,9,9,False,False,legacy:vr_wide;cur:vr_hard
70,timeout,0,0,0.18571428571428572,0.2857142857142857,0.1,0.17142857142857143,0.07142857142857142,0.0,26.434464939085327,0.0,0.5428571428571428,0.921757563999721,14.557041178940402,0.7567726571464544,1.16015121993971,10,10,False,True,legacy:vr_wide
70,timeout,0,0,0.15714285714285714,0.15714285714285714,0.0,0.12857142857142856,0.08571428571428572,0.0,17.47108479063973,0.014285714285714285,0.5857142857142857,1.0677268235002242,13.494129900627089,0.6846840172719955,1.2616630522793817,11,11,True,True,ok
70,timeout,0,0,0.14285714285714285,0.14285714285714285,0.0,0.12857142857142856,0.08571428571428572,0.0,15.205869290371815,0.0,0.6,1.162101790019444,13.581099280452442,0.6841637366318707,1.2990016840560283,12,12,True,True,ok
70,timeout,0,0,0.18571428571428572,0.2571428571428571,0.07142857142857142,0.17142857142857143,0.05714285714285714,0.0,24.570224713951088,0.0,0.4857142857142857,0.9407164374760217,15.019178889197338,0.9147622896599775,1.0792509729229114,13,13,False,True,legacy:vr_wide
70,timeout,0,0,0.24285714285714285,0.38571428571428573,0.14285714285714285,0.22857142857142856,0.07142857142857142,0.0,31.187445647947555,0.014285714285714285,0.42857142857142855,0.8071552030018397,14.720722814109614,0.9286845798015587,1.1795087977529235,14,14,False,False,legacy:vr_wide;cur:vr_hard
70,timeout,0,0,0.1,0.15714285714285714,0.05714285714285714,0.05714285714285714,0.07142857142857142,0.0,17.628637888252495,0.04285714285714286,0.6857142857142857,1.2656849393844603,11.452459524098451,0.9640794188570975,1.2540236358178647,15,15,True,True,ok
70,timeout,0,0,0.11428571428571428,0.11428571428571428,0.0,0.1,0.07142857142857142,0.0,17.990275928761584,0.0,0.6142857142857143,1.1315918036528996,13.09746628709369,0.8790408020448681,1.221375396144733,16,16,True,True,ok
