steps,terminated_reason,collision,numeric_invalid,vr_hard,vr_wide,upper_rate,lower_rate,jerk_rate,ttc_rate,gap_rmse,shield_rate,rate_limit_rate,shield_delta_abs_mean,fuel_l_per_100km,distance_km,jerk_rmse,scenario_idx,group_idx,valid_legacy,valid_current,fail_channels
70,timeout,0,0,0.0,0.7,0.7,0.0,0.0,0.0,69.30785591900822,0.0,0.05714285714285714,0.08857139621462141,3.349747144216513,0.49747400721311547,0.16475089457136927,0,0,False,False,legacy:vr_wide;cur:upper;cur:gap
62,dropout,0,0,0.0,0.9516129032258065,0.9516129032258065,0.0,0.0,0.0,81.55181542870278,0.03225806451612903,0.14516129032258066,0.12419346960321549,3.2878121181429285,0.5999978229939932,0.32897690889514425,1,1,False,False,dropout
70,timeout,0,0,0.0,0.6857142857142857,0.6857142857142857,0.0,0.0,0.0,69.46714370509146,0.04285714285714286,0.21428571428571427,0.24642846754619058,2.700513765812119,0.3719364114761352,0.2945941518185897,2,2,False,False,legacy:vr_wide;cur:upper;cur:gap
70,timeout,0,0,0.0,0.35714285714285715,0.35714285714285715,0.0,0.0,0.0,55.590373340321335,0.02857142857142857,0.22857142857142856,0.2842855831554958,3.0958561508660285,0.29671832122206687,0.3244776021850724,3,3,False,False,legacy:vr_wide;cur:upper;cur:gap
70,timeout,0,0,0.0,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0,60.08019807289315,0.05714285714285714,0.2,0.1957142005647932,3.938849423953001,0.20420038805007926,0.28460498941515416,4,4,False,False,legacy:vr_wide;cur:upper;cur:gap
70,timeout,0,0,0.0,0.2714285714285714,0.2714285714285714,0.0,0.0,0.0,54.58784273834612,0.07142857142857142,0.2571428571428571,0.2557141750199454,3.390147647833736,0.25247401771545397,0.3227117245202863,5,5,False,False,legacy:vr_wide;cur:upper;cur:gap
70,timeout,0,0,0.0,0.05714285714285714,0.05714285714285714,0.0,0.0,0.0,45.33988566170252,0.04285714285714286,0.18571428571428572,0.13785702711769512,32.65108961705469,0.020142250204086304,0.3916082750703047,6,6,True,True,ok
70,timeout,0,0,0.04285714285714286,0.2714285714285714,0.22857142857142856,0.04285714285714286,0.0,0.0,48.27880835103467,0.02857142857142857,0.08571428571428572,0.0499999489741666,11.379649214507241,0.09131405130028725,0.45276916657986793,7,7,False,False,legacy:vr_wide;cur:upper
70,timeout,0,0,0.0,0.6285714285714286,0.6285714285714286,0.0,0.0,0.0,69.6310356287479,0.02857142857142857,0.11428571428571428,0.11999992851700103,3.0632796942850664,0.5827614120393997,0.2329929491139249,8,8,False,False,legacy:vr_wide;cur:upper;cur:gap
70,timeout,0,0,0.0,0.6714285714285714,0.6714285714285714,0.0,0.0,0.0,69.22778725830631,0.014285714285714285,0.05714285714285714,0.047142833300999235,3.6754611159125616,0.6064585168167949,0.20389072753753995,9,9,False,False,legacy:vr_wide;cur:upper;cur:gap
7,dropout,0,0,0.0,1.0,1.0,0.0,0.0,0.0,100.85974317829036,0.14285714285714285,0.5714285714285714,0.4714274649109159,3.6300140965402745,0.04917639924436808,0.6557438524302002,10,10,False,False,too_short;dropout
70,timeout,0,0,0.0,0.6285714285714286,0.6285714285714286,0.0,0.0,0.0,66.05086050491762,0.02857142857142857,0.14285714285714285,0.15142848636422837,3.3017727703660253,0.5940529809460044,0.29856801120206455,11,11,False,False,legacy:vr_wide;cur:upper;cur:gap
70,timeout,0,0,0.0,0.5428571428571428,0.5428571428571428,0.0,0.0,0.0,62.13103056997772,0.02857142857142857,0.12857142857142856,0.14214279076882771,3.0452195239044286,0.6036797201350337,0.25537087915156753,12,12,False,False,legacy:vr_wide;cur:upper;cur:gap
44,dropout,0,0,0.0,1.0,1.0,0.0,0.0,0.0,83.23934107533387,0.0,0.0,0.0,2.891146559479021,0.48522921606898306,0.05222329756489712,13,13,False,False,dropout
18,dropout,0,0,0.0,1.0,1.0,0.0,0.0,0.0,93.43536505310293,0.0,0.0,0.0,3.1233037131635144,0.1930284046754241,0.09428090556310129,14,14,False,False,too_short;dropout
56,dropout,0,0,0.0,1.0,1.0,0.0,0.0,0.0,79.92243280617907,0.017857142857142856,0.07142857142857142,0.07499995529651642,2.776468885936836,0.7011639853641393,0.1822478692386003,15,15,False,False,dropout
70,timeout,0,0,0.0,0.9857142857142858,0.9857142857142858,0.0,0.0,0.0,74.85593167808773,0.0,0.07142857142857142,0.11071422440665109,2.653268487398948,0.7915062027812011,0.17341115478967428,16,16,False,False,legacy:vr_wide;cur:upper;cur:gap
