steps,terminated_reason,collision,numeric_invalid,vr_hard,vr_wide,upper_rate,lower_rate,jerk_rate,ttc_rate,gap_rmse,shield_rate,rate_limit_rate,shield_delta_abs_mean,fuel_l_per_100km,distance_km,jerk_rmse,scenario_idx,group_idx,valid_legacy,valid_current,fail_channels
70,timeout,0,0,0.11428571428571428,0.11428571428571428,0.0,0.11428571428571428,0.08571428571428572,0.0,19.095970778900202,0.04285714285714286,0.6714285714285714,0.6128571479661122,16.249615815453783,0.5828290093946455,1.4270368915444018,0,0,True,True,ok
70,timeout,0,0,0.12857142857142856,0.12857142857142856,0.0,0.12857142857142856,0.07142857142857142,0.0,21.418427733277696,0.05714285714285714,0.6285714285714286,0.6541428629330226,15.22173487079711,0.7540512233734132,1.3116086088681878,1,1,True,True,ok
70,timeout,0,0,0.12857142857142856,0.12857142857142856,0.0,0.12857142857142856,0.07142857142857142,0.0,20.32476399842878,0.014285714285714285,0.7,0.6707142959322248,17.037188775689145,0.4427306105613708,1.3367198659405044,2,2,True,True,ok
70,timeout,0,0,0.12857142857142856,0.12857142857142856,0.0,0.1,0.08571428571428572,0.0,17.512795132740685,0.08571428571428572,0.7142857142857143,0.7915714370863778,16.22199240447998,0.363967459421158,1.3316595464709657,3,3,True,True,ok
70,timeout,0,0,0.11428571428571428,0.11428571428571428,0.0,0.1,0.07142857142857142,0.0,13.21929121731436,0.04285714285714286,0.7857142857142857,0.775857152053288,17.06195607982347,0.27864839367866523,1.3092511491033993,4,4,True,True,ok
70,timeout,0,0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.07142857142857142,0.0,16.944060695025364,0.014285714285714285,0.7142857142857143,0.6738571544374736,19.206359100309076,0.3204950102996826,1.3450597437607426,5,5,True,True,ok
70,timeout,0,0,0.08571428571428572,0.08571428571428572,0.0,0.07142857142857142,0.08571428571428572,0.0,6.959238063148476,0.1,0.8428571428571429,1.0518571561404637,27.2416836818066,0.0773572500371933,1.3648997875957964,6,6,True,True,ok
70,timeout,0,0,0.11428571428571428,0.11428571428571428,0.0,0.08571428571428572,0.08571428571428572,0.0,10.616350531969614,0.11428571428571428,0.7142857142857143,0.8064285830089025,21.931917606219454,0.17544135024070745,1.3601018873154087,7,7,True,True,ok
70,timeout,0,0,0.08571428571428572,0.08571428571428572,0.0,0.07142857142857142,0.05714285714285714,0.0,17.57687940695125,0.1,0.6571428571428571,0.6764285905020575,13.085294526038481,0.6779214094853401,1.2626649855576,8,8,True,True,ok
70,timeout,0,0,0.08571428571428572,0.08571428571428572,0.0,0.07142857142857142,0.05714285714285714,0.0,25.832156181373644,0.07142857142857142,0.6,0.6068571455819266,15.382849491419986,0.675983516860008,1.2015299776815445,9,9,True,True,ok
70,timeout,0,0,0.08571428571428572,0.18571428571428572,0.1,0.07142857142857142,0.05714285714285714,0.0,27.391338721218435,0.08571428571428572,0.6428571428571429,0.6210000030653816,13.803549489284128,0.7584110950303076,1.2980633958597871,10,10,True,True,ok
70,timeout,0,0,0.12857142857142856,0.12857142857142856,0.0,0.12857142857142856,0.07142857142857142,0.0,23.764829578631083,0.04285714285714286,0.6285714285714286,0.5501428595270429,16.40049484375333,0.6805929794692992,1.3389750877870303,11,11,True,True,ok
70,timeout,0,0,0.12857142857142856,0.12857142857142856,0.0,0.12857142857142856,0.07142857142857142,0.0,21.92241192392176,0.02857142857142857,0.6428571428571429,0.5890000017029899,15.925253367368194,0.6783547191619874,1.342272060989979,12,12,True,True,ok
70,timeout,0,0,0.1,0.17142857142857143,0.07142857142857142,0.1,0.07142857142857142,0.0,22.422073832980455,0.07142857142857142,0.6428571428571429,0.6008571442195348,15.254030529374344,0.9081336253738396,1.3716246883584022,13,13,True,True,ok
70,timeout,0,0,0.14285714285714285,0.24285714285714285,0.1,0.14285714285714285,0.07142857142857142,0.0,29.515347603683633,0.05714285714285714,0.5857142857142857,0.5515714333398003,15.98975605279488,0.9242838187408442,1.3410326511418622,14,14,False,True,legacy:vr_wide
70,timeout,0,0,0.02857142857142857,0.08571428571428572,0.05714285714285714,0.014285714285714285,0.02857142857142857,0.0,17.17311070269547,0.17142857142857143,0.6714285714285714,0.604857152393886,8.955024625606175,0.9660311923456192,1.025539582612979,15,15,True,True,ok
70,timeout,0,0,0.04285714285714286,0.04285714285714286,0.0,0.014285714285714285,0.04285714285714286,0.0,17.307298222164274,0.15714285714285714,0.7142857142857143,0.6887142952510289,10.217168379624757,0.8561312048912048,1.1475950046922598,16,16,True,True,ok
